SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
770005,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
770007,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
770008,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
770010,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
770011,OIL,000000-00-0,,0.1,GALLON(S),OIL: CRUDE,YES,0.1,GALLON(S)
770014,OTH,000000-00-0,,0,UNKNOWN AMOUNT,ENGINE OIL,YES,0,UNKNOWN AMOUNT
770015,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770016,EOX,000075-21-8,,0,UNKNOWN AMOUNT,ETHYLENE OXIDE,NO,,
770017,OIL,000000-00-0,,145.8,GALLON(S),OIL: CRUDE,YES,145.8,GALLON(S)
770018,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BRANCHED POLYESTER RESIN,NO,,
770019,NTX,010102-43-9,,20,POUND(S),NITRIC OXIDE,NO,,
770019,NCC,000000-00-0,,2,POUND(S),NITROGEN DIOXIDE,NO,,
770020,NCC,000000-00-0,,30,GALLON(S),REFINED CHEMICAL OIL,YES,30,GALLON(S)
770021,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONDENSATE,YES,0,UNKNOWN AMOUNT
770022,OIL,000000-00-0,,0.07,GALLON(S),OIL: CRUDE,YES,0.07,GALLON(S)
770023,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
770027,JPE,000000-00-0,,40,GALLON(S),JET FUEL: JP-8,NO,,
770028,CLX,007782-50-5,,25,GALLON(S),CHLORINE (15%),NO,,
770029,NCC,000000-00-0,,119,POUND(S),NITROGEN OXIDES,NO,,
770031,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
770032,MAR,000000-00-0,,1,EACH,DELCO   BATTERY # 08-026304,YES,1,EACH
770033,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770034,JPV,000000-00-0,,6,GALLON(S),"JET FUEL: JP-5 (KEROSENE, HEAVY)",YES,1,GALLON(S)
770035,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,NO,,
770036,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
770037,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770038,NCC,000000-00-0,,39.98,POUND(S),NITROGEN OXIDES,NO,,
770038,ONG,000000-00-0,,199,MIL CBF,NATURAL GAS,NO,,
770038,NCC,000000-00-0,,37.98,POUND(S),NITROGEN OXIDE,NO,,
770040,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"WASTE WATER, GREEN IN COLOR",YES,0,UNKNOWN AMOUNT
770041,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
770042,NTX,010102-43-9,,450,POUND(S),NITRIC OXIDE,NO,,
770042,NCC,000000-00-0,,30,POUND(S),NITROGEN DIOXIDE,NO,,
770042,BDI,000000-00-0,,20,POUND(S),"1, 3-BUTADIENE",NO,,
770045,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770046,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
770047,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770048,BNZ,000071-43-2,,15,POUND(S),BENZENE,NO,,
770049,NTO,000000-00-0,,23.79,POUND(S),NITROUS OXIDE,NO,,
770050,OIL,000000-00-0,,1,GALLON(S),OIL: CRUDE,YES,1,GALLON(S)
770050,NCC,000000-00-0,,1,BARREL(S),PRODUCED WATER,YES,1,BARREL(S)
770051,OSX,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 6",YES,20,GALLON(S)
770052,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
770053,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
770053,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERIES,NO,,
770054,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ELECTRIC ARC FURNACE DUST (K061),NO,,
770056,CPC,000000-00-0,,0,UNKNOWN AMOUNT,COPPER CHLORIDE (IC),YES,0,UNKNOWN AMOUNT
770058,CLX,007782-50-5,,40,POUND(S),CHLORINE,NO,,
770059,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
770060,SFA,007664-93-9,,1,OUNCE(S),SULFURIC ACID,NO,,
770061,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770062,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
770063,EAL,000000-00-0,,1,GALLON(S),ETHYL ALCOHOL,NO,,
770064,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
770065,SFA,007664-93-9,,5060,POUND(S),SULFURIC ACID (93%),NO,,
770066,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770067,OUN,000000-00-0,,100,GALLON(S),UNKNOWN OIL,NO,,
770068,OTD,000000-00-0,,200,GALLON(S),"OIL, FUEL: NO. 2-D",YES,200,GALLON(S)
770070,UNK,000000-00-0,,0,UNKNOWN AMOUNT,HYDROSPHERE,YES,0,UNKNOWN AMOUNT
770072,MAR,000000-00-0,,1,EACH,"ATON BATTERY, SERIAL # 08-010314",YES,1,EACH
770073,ONG,000000-00-0,,100,MIL CBF,NATURAL GAS,NO,,
770074,MAR,000000-00-0,,1,EACH,"ATON BATTERY, SERIAL # 08-025903",YES,1,EACH
770075,MAR,000000-00-0,,1,EACH,"ATON BATTERY, SERIAL # 08-025902",YES,1,EACH
770077,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
770078,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
770079,NCC,000000-00-0,,10,GALLON(S),DRILLING MUD (DIESEL BASED),YES,10,GALLON(S)
770083,NCC,000000-00-0,,1,POUND(S),ASBESTOS,NO,,
770084,OUN,000000-00-0,,108,GALLON(S),UNKNOWN OIL (REFINED OIL),YES,108,GALLON(S)
770086,NTX,010102-43-9,,39,POUND(S),NITRIC OXIDE,NO,,
770087,UNK,000000-00-0,,0,UNKNOWN AMOUNT,OILY SLUDGE,YES,0,UNKNOWN AMOUNT
770088,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
770089,OTF,000000-00-0,,150,GALLON(S),"OIL, MISC: TRANSFORMER",YES,150,GALLON(S)
770090,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
770091,OTH,000000-00-0,,55,GALLON(S),OILY WATER,YES,0,UNKNOWN AMOUNT
770092,OTD,000000-00-0,,300,GALLON(S),"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
770093,ODS,000000-00-0,,0,GALLON(S),OIL: DIESEL,YES,0,GALLON(S)
770094,SRA,000000-00-0,,10,POUND(S),STEARIC ACID,YES,10,POUND(S)
770095,OTF,000000-00-0,,213,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
770096,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770097,NCC,000000-00-0,,47,POUND(S),NOX,NO,,
770098,NTX,010102-43-9,,56.1,POUND(S),NITRIC OXIDE,NO,,
770099,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ELEVATED TEMPERATURE MATERIAL (NOS),NO,,
770101,NCC,000000-00-0,,1,GALLON(S),NON HAZARDOUS SORBUTOL (SUGAR SUBSTANCE),NO,,
770102,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
770102,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
770102,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
770102,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
770103,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
770103,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
770104,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
770105,NCC,000000-00-0,,1000,GALLON(S),BRINE WATER,YES,1000,GALLON(S)
770107,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770108,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770109,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
770111,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
770111,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
770112,NCC,000000-00-0,,220,GALLON(S),STORM WATER & METAL WORKING FLUID CONCENTRATE,NO,,
770113,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
770114,OTH,000000-00-0,,20,GALLON(S),COOKING OIL (WASTE),NO,,
770115,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
770116,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
770117,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
770118,OTF,000000-00-0,,13,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
770118,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,NO,,
770119,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770120,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
770121,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SODIUM,NO,,
770122,NCC,000000-00-0,,0,UNKNOWN AMOUNT,A WATER AND SODIUM HYDROXIDE REACTION,NO,0,UNKNOWN AMOUNT
770123,NCC,000000-00-0,,13,POUND(S),NOX,NO,,
770125,NCC,000000-00-0,,83,POUND(S),NOX,NO,,
770126,OIL,000000-00-0,,20,DROP(S),OIL: CRUDE,YES,20,DROP(S)
770128,OLB,000000-00-0,,20,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
770131,CHC,000000-00-0,,107,TON(S),CHARCOAL,NO,,
770132,NCC,000000-00-0,,19,POUND(S),NOX,NO,,
770133,NCC,000000-00-0,,29,POUND(S),NOX,NO,,
770134,OTF,000000-00-0,,5,GALLON(S),"OIL, MISC: TRANSFORMER",NO,,
770135,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
770137,NCC,000000-00-0,,10,POUND(S),CO BOILER FINES,NO,,
770138,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
770139,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
770140,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COAL,NO,,
770141,OTD,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 2-D",YES,3,GALLON(S)
770142,SHC,007681-52-9,,125,GALLON(S),SODIUM HYPOCHLORITE,NO,,
770143,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770144,ASP,000000-00-0,,100,GALLON(S),ASPHALT,NO,,
770145,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
770146,OLB,000000-00-0,,0.5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
770147,OTD,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 2-D",YES,0.5,GALLON(S)
770148,OOD,000000-00-0,,800,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
770152,OTW,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2",NO,,
770154,OHY,000000-00-0,,40,GALLON(S),HYDRAULIC OIL,YES,40,GALLON(S)
770155,PCB,000000-00-0,,1,QUART(S),POLYCHLORINATED BIPHENYLS,NO,,
770158,OTD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 2-D",YES,20,GALLON(S)
770159,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
770159,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
770163,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
770164,ODS,000000-00-0,,10,LITER(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
770165,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
770166,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
770167,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770168,SFD,000000-00-0,,1826,POUND(S),SULFUR DIOXIDE,NO,,
770169,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
770170,NCC,000000-00-0,,50,GALLON(S),LAGOON FLUID,NO,,
770171,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
770172,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,,
770175,ETH,000000-00-0,,0,UNKNOWN AMOUNT,ETHANE,NO,,
770176,UNK,000000-00-0,,0.5,GALLON(S),UNKNOWN MATERIAL,NO,,
770177,NTO,000000-00-0,,47,POUND(S),NITROUS OXIDE,NO,,
770178,OTD,000000-00-0,,15,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
770178,NCC,000000-00-0,,60,GALLON(S),PINE OIL,NO,,
770179,OWA,000000-00-0,,100,GALLON(S),WASTE OIL,YES,100,GALLON(S)
770180,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ALGAE,YES,0,UNKNOWN AMOUNT
770181,JPE,000000-00-0,,100,GALLON(S),JET FUEL: JP-8,UNKNOWN,0,UNKNOWN AMOUNT
770182,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
770183,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
770184,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770185,NTX,010102-43-9,,99.6,POUND(S),NITRIC OXIDE,NO,,
770186,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,NO,,
770189,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,,
770190,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770191,OOD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
770192,OTF,000000-00-0,,30,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
770193,NTX,010102-43-9,,40,POUND(S),NITRIC OXIDE,NO,,
770194,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
770196,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
770197,EGL,000107-21-1,,40000,GALLON(S),ETHYLENE GLYCOL,NO,,
770198,OTH,000000-00-0,,0.5,GALLON(S),OIL SLUDGE,YES,0.5,GALLON(S)
770199,NCC,000000-00-0,,100,GALLON(S),SEWAGE,YES,0,UNKNOWN AMOUNT
770200,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
770201,OTH,000000-00-0,,8,OUNCE(S),OTHER OIL/INSULATING OIL,NO,,
770202,OTH,000000-00-0,,25,GALLON(S),PROPELLER OIL,YES,0,UNKNOWN AMOUNT
770203,NCC,000000-00-0,,0,GALLON(S),CADMIUM,YES,0,GALLON(S)
770203,UNK,000000-00-0,,0,GALLON(S),UNKNOWN POWDER,YES,0,GALLON(S)
770203,NCC,000000-00-0,,0,GALLON(S),TITANIUM/ISOPROPYL ALCOHOL,YES,0,GALLON(S)
770203,ARX,007440-38-2,,0,BARREL(S),ARSENIC,YES,0,BARREL(S)
770203,OUN,000000-00-0,,0,BARREL(S),UNKNOWN OIL,NO,0,BARREL(S)
770204,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770205,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,5,GALLON(S)
770206,OTD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 2-D",YES,2,GALLON(S)
770207,MTC,000000-00-0,,2000,POUND(S),METHYL CHLORIDE,NO,,
770208,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770209,NTX,010102-43-9,,23.55,POUND(S),NITRIC OXIDE,NO,,
770209,PRP,000000-00-0,,0.43,POUND(S),PROPANE,NO,,
770210,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
770211,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
770212,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HYDROCARBONS,YES,0,UNKNOWN AMOUNT
770215,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
770215,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
770216,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
770217,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
770217,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
770217,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AUTOMOTIVE CHEMICALS,YES,0,UNKNOWN AMOUNT
770218,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GREASE,YES,0,UNKNOWN AMOUNT
770219,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,UNKNOWN,1,GALLON(S)
770220,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
770221,BAR,000000-00-0,,20,GALLON(S),"BUTYL ACRYLATE (INH)(ISO-, N-, &",NO,,
770222,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770223,OUN,000000-00-0,,1,BARREL(S),UNKNOWN OIL,YES,1,BARREL(S)
770224,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
770225,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
770226,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,NO,,
770227,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770228,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
770229,NCC,000000-00-0,,1,CUBIC FEET,SODIUM PERBORATE MONO HYDRATE,NO,,
770230,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
770231,NCC,000000-00-0,,150,BARREL(S),PRODUCED WATER,NO,,
770231,OIL,000000-00-0,,0.75,BARREL(S),OIL: CRUDE,NO,,
770232,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770233,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
770234,OHY,000000-00-0,,2,DROP(S),HYDRAULIC OIL,YES,2,DROP(S)
770236,BDI,000000-00-0,,500,POUND(S),"1,3 BUTADIENE",NO,,
770236,NTX,010102-43-9,,3400,POUND(S),NITRIC OXIDE,NO,,
770236,BZN,000100-47-0,,150,POUND(S),BENZONITRILE,NO,,
770236,NCC,000000-00-0,,300,POUND(S),NITROGEN DIOXIDE,NO,,
770237,NCC,000000-00-0,,275,GALLON(S),COPPER LADEN ACIDIC ETCHANT (AN ORGANIC CORROSIVE ACIDIC LIQUID),YES,0,UNKNOWN AMOUNT
770238,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
770239,IBT,000000-00-0,,300,POUND(S),ISOBUTANE,NO,,
770239,NTX,010102-43-9,,18.65,POUND(S),NITRIC OXIDE,NO,,
770239,ETL,000000-00-0,,6,POUND(S),ETHYLENE,NO,,
770240,NCC,000000-00-0,,1000,BARREL(S),PRODUCED WATER,NO,,
770240,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,NO,,
770241,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
770243,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
770245,NCC,000000-00-0,,50,POUND(S),NITROGEN OXIDE,NO,,
770246,ODS,000000-00-0,,150,GALLON(S),OIL: DIESEL,NO,,
770248,FMS,000000-00-0,,150,POUND(S),FORMALDEHYDE SOLUTION,NO,,
770249,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
770250,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
770251,SFD,000000-00-0,,2077,POUND(S),SULFUR DIOXIDE,NO,,
770252,NCC,000000-00-0,,75,GALLON(S),SOY BEAN,NO,,
770253,OIL,000000-00-0,,15,GALLON(S),OIL: CRUDE,NO,,
770254,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL (POSSIBLY CHICKEN FAT OR SOME TYPE OF OIL),NO,,
770255,OMT,000000-00-0,,0.5,GALLON(S),"OIL, MISC: MOTOR",YES,0.5,GALLON(S)
770258,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770259,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770262,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RADIATOR FLUID,NO,,
770263,OIL,000000-00-0,,3,GALLON(S),OIL: CRUDE,YES,3,GALLON(S)
770264,JPE,000000-00-0,,3,OUNCE(S),JET FUEL: JP-8,YES,3,OUNCE(S)
770266,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770267,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770268,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
770268,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
770268,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
770268,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
770269,ODS,000000-00-0,,90,GALLON(S),OIL: DIESEL,NO,,
770271,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
770272,NCC,000000-00-0,,13,POUND(S),NOX,NO,,
770273,GAS,000000-00-0,,50,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,50,GALLON(S)
770274,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
770274,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
770274,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
770274,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
770275,ETL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE,NO,,
770275,PPL,000000-00-0,,0,UNKNOWN AMOUNT,PROPYLENE,NO,,
770275,ETH,000000-00-0,,0,UNKNOWN AMOUNT,ETHANE,NO,,
770275,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CRACKED GAS,NO,,
770276,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770277,NCC,000000-00-0,,45,POUND(S),NITROGEN DIOXIDE,NO,,
770277,NCC,000000-00-0,,13,POUND(S),NITROGEN OXIDE,NO,,
770278,NCC,000000-00-0,,38.9,POUND(S),NOX,NO,,
770279,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
770280,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
770281,NCC,000000-00-0,,5,GALLON(S),COOLANT,YES,1,GALLON(S)
770282,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770283,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770285,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770286,OUN,000000-00-0,,228,GALLON(S),UNKNOWN OIL,YES,228,GALLON(S)
770288,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERIES,YES,0,UNKNOWN AMOUNT
770288,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HOUSE PAINT,YES,0,UNKNOWN AMOUNT
770288,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AUTOMOTIVE PAINT,YES,0,UNKNOWN AMOUNT
770288,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AUTOMOTIVE FLUIDS,YES,0,UNKNOWN AMOUNT
770289,MCR,007439-97-6,,2,POUND(S),MERCURY,NO,,
770290,OIL,000000-00-0,,10,GALLON(S),OIL: CRUDE,YES,10,GALLON(S)
770292,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
770293,NTX,010102-43-9,,19,POUND(S),NITRIC OXIDE,NO,,
770294,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE (FINISHED),NO,,
