SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1186605,OHY,000000-00-0,,4,OUNCE(S),HYDRAULIC OIL,YES,4,OUNCE(S)
1186606,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186607,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1186608,GAS,000000-00-0,,75,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,0,UNKNOWN AMOUNT
1186610,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1186611,OMN,000000-00-0,,15,GALLON(S),"OIL, MISC: MINERAL",YES,15,GALLON(S)
1186612,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186613,RFG,000000-00-0,,1400,POUND(S),REFRIGERANT GASES,NO,,
1186614,OIL,000000-00-0,,1,GALLON(S),OIL: CRUDE,YES,1,GALLON(S)
1186615,OTH,000000-00-0,,600,GALLON(S),JET A FUEL,NO,,
1186616,PRP,000000-00-0,,0,UNKNOWN AMOUNT,PROPANE,NO,,
1186618,UNK,000000-00-0,,1,GALLON(S),UNKNOWN MATERIAL (POTENTIALLY HAZARDOUS MATERIAL),YES,1,GALLON(S)
1186619,OLB,000000-00-0,,1,TEASPOON(S),"OIL, MISC: LUBRICATING",YES,1,TEASPOON(S)
1186622,ARL,000107-02-8,,10,POUND(S),ACROLEIN,NO,,
1186624,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1186626,JPE,000000-00-0,,300,GALLON(S),JET FUEL: JP-8,YES,40,GALLON(S)
1186628,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186629,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE GAS,NO,,
1186631,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SOOT,YES,0,UNKNOWN AMOUNT
1186632,OUN,000000-00-0,,1.5,CUP(S),UNKNOWN OIL,YES,1.5,CUP(S)
1186634,EAL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYL ALCOHOL,NO,,
1186634,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1186635,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERY ACID,NO,,
1186636,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1186638,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,50,GALLON(S)
1186639,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1186640,OMT,000000-00-0,,2,GALLON(S),"OIL, MISC: MOTOR",YES,2,GALLON(S)
1186641,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1186642,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1186642,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1186642,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1186643,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186644,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186645,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
1186647,OTH,000000-00-0,,20,GALLON(S),OTHER OIL,YES,0,UNKNOWN AMOUNT
1186647,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1186647,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1186648,OMT,000000-00-0,,3,QUART(S),"OIL, MISC: MOTOR",NO,,
1186649,SHD,001310-73-2,,0,UNKNOWN AMOUNT,SODIUM HYDROXIDE,YES,0,UNKNOWN AMOUNT
1186650,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,YES,3,GALLON(S)
1186651,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1186652,OIL,000000-00-0,,16.5,BARREL(S),OIL: CRUDE,NO,,
1186654,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,NO,,
1186655,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1186655,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1186656,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186657,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1186659,NAC,007697-37-2,,1,LITER(S),NITRIC ACID (UN2031),NO,,
1186660,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1186663,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1186664,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186667,NCC,000000-00-0,,1,POUND(S),LEAD DIOXIDE,NO,,
1186668,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1186670,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1186670,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1186671,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1186672,OTD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 2-D (MARINE DIESEL)",YES,20,GALLON(S)
1186673,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1186674,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1186675,AMA,007664-41-7,,20,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1186676,AMA,007664-41-7,,201,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1186677,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
1186678,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1186679,DZB,000000-00-0,,152,BARREL(S),SALT WATER,NO,,
1186679,OIL,000000-00-0,,8,BARREL(S),OIL: CRUDE,NO,,
1186681,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,NO,,
1186681,DZB,000000-00-0,,0,UNKNOWN AMOUNT,DRILLING BRINE (WITH ZINC SALTS),NO,,
1186683,PRP,000000-00-0,,3,GALLON(S),PROPANE,NO,,
1186685,NCC,000000-00-0,,1000,GALLON(S),A FFF (3%),NO,,
1186689,OMT,000000-00-0,,5,QUART(S),"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1186689,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1186690,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186691,OIL,000000-00-0,,2,OUNCE(S),OIL: CRUDE,YES,2,OUNCE(S)
1186692,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1186693,OMT,000000-00-0,,6,QUART(S),"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1186693,EGL,000107-21-1,,24,QUART(S),ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1186694,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1186695,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1186699,OHY,000000-00-0,,3,OUNCE(S),HYDRAULIC OIL,YES,3,OUNCE(S)
1186701,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1186702,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1186703,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186704,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1186705,NCC,000000-00-0,,1,POUND(S),PIPELINE SLUDGE,NO,,
1186706,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID (8% CONCENTRATION),UNKNOWN,0,UNKNOWN AMOUNT
1186707,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186708,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1186709,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186711,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1186712,OOD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1186713,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
1186715,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONTAMINATED WATER CONTAINING BIOCIDE,YES,30,GALLON(S)
1186716,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1186716,OTH,000000-00-0,,0,UNKNOWN AMOUNT,COMPRESSOR OIL,NO,,
1186717,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1186718,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1186719,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1186720,BSS,000000-00-0,,1,QUART(S),BILGE SLOPS,YES,1,QUART(S)
1186722,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1186724,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186726,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1186727,ETH,000000-00-0,,0,UNKNOWN AMOUNT,ETHANE,NO,,
1186728,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,10,GALLON(S)
1186729,JPE,000000-00-0,,0,UNKNOWN AMOUNT,JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
1186729,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1186730,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,NO,,
1186731,OIL,000000-00-0,,0.5,GALLON(S),OIL: CRUDE,YES,0.5,GALLON(S)
1186732,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186733,OIL,000000-00-0,,20,GALLON(S),OIL: CRUDE,YES,20,GALLON(S)
1186734,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1186734,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
1186734,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GREY WATER,NO,,
1186736,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1186737,OTW,000000-00-0,,15,GALLON(S),"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
1186738,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186739,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186740,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1186741,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
1186743,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1186744,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL- DIRTY DIESEL,YES,5,GALLON(S)
1186745,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186746,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1186748,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186749,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186750,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186751,OTH,000000-00-0,,0,UNKNOWN AMOUNT,BIODIESEL (B-99),YES,0,UNKNOWN AMOUNT
1186752,OUN,000000-00-0,,5,GALLON(S),UNKNOWN OIL,YES,5,GALLON(S)
1186753,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
1186754,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
1186755,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1186756,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186758,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186759,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186761,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186763,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1186764,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186765,NCC,000000-00-0,,20,GALLON(S),PAINT,NO,,
1186766,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1186767,UNK,000000-00-0,,0,UNKNOWN AMOUNT,"""FOAMY SUBSTANCE""",YES,0,UNKNOWN AMOUNT
1186768,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1186769,NCC,000000-00-0,,1,CUP(S),ALCOHOL ADIPIC,NO,,
1186769,ODS,000000-00-0,,800,GALLON(S),OIL: DIESEL,NO,,
1186770,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1186771,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1186777,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,NO,,
1186778,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186780,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186781,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1186782,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN PETROLEUM SMELL,NO,,
1186783,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186784,OTH,000000-00-0,,1,POUND(S),OTHER OIL (PETROLEUM COKE),YES,1,POUND(S)
1186785,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1186786,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1186789,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186790,NCC,000000-00-0,,1055,POUND(S),NITROGEN OXIDE,NO,,
1186791,OTH,000000-00-0,,12,OUNCE(S),OTHER OIL (USED OIL),YES,12,OUNCE(S)
1186793,OUN,000000-00-0,,1,QUART(S),UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1186794,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1186794,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1186794,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1186795,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1,GALLON(S)
1186796,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PESTICIDE,NO,,
1186798,OUN,000000-00-0,,30,GALLON(S),UNKNOWN OIL,YES,2,GALLON(S)
1186799,OTH,000000-00-0,,20,GALLON(S),GEAR OIL (CLARION 310),YES,20,GALLON(S)
1186800,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186802,OUN,000000-00-0,,0,UNKNOWN AMOUNT,OLD GROUND OIL,YES,0,UNKNOWN AMOUNT
1186804,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186806,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,2,TEASPOON(S)
1186807,OIL,000000-00-0,,20,GALLON(S),OIL: CRUDE,NO,,
1186808,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1186811,GAS,000000-00-0,,3,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,3,GALLON(S)
1186812,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186813,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1186814,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186815,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,3,QUART(S)
1186817,OIL,000000-00-0,,150,GALLON(S),OIL: CRUDE,YES,150,GALLON(S)
1186819,OIL,000000-00-0,,17.25,GALLON(S),OIL: CRUDE,YES,17.25,GALLON(S)
1186822,SFA,007664-93-9,,35,GALLON(S),SULFURIC ACID,NO,,
1186823,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1186824,CMO,000000-00-0,,7000,POUND(S),CARBON MONOXIDE,NO,,
1186826,OHY,000000-00-0,,1,CUP(S),HYDRAULIC OIL,YES,1,CUP(S)
1186827,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1186828,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,NO,,
1186829,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1186830,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1186830,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
1186830,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1186831,OOD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 1-D",YES,5,GALLON(S)
1186832,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1186833,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1186834,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,CUP(S)
1186836,NTX,010102-43-9,,0,UNKNOWN AMOUNT,NITRIC OXIDE,NO,,
1186837,SHP,000000-00-0,,300,GALLON(S),SODIUM HYPOCHLORITE (15% OR LESS),NO,,
1186838,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186840,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1186841,ETH,000000-00-0,,268.85,POUND(S),ETHANE,NO,,
1186842,NCC,000000-00-0,,1,GALLON(S),METHANOL,YES,1,GALLON(S)
1186844,LNG,000000-00-0,,6.7,GALLON(S),LIQUEFIED NATURAL GAS,NO,,
1186845,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186846,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186847,APP,000000-00-0,,25,POUND(S),AMMONIUM PHOSPHATE,YES,25,POUND(S)
1186849,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1186850,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1186851,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1186853,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1186854,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186856,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186857,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186858,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1186859,OLB,000000-00-0,,5,GALLON(S),"OIL, MISC: LUBRICATING",YES,3,GALLON(S)
1186861,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1186862,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186863,BNZ,000071-43-2,,9.4,POUND(S),BENZENE,NO,,
1186864,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OIL/WATER MIXTURE,YES,0,UNKNOWN AMOUNT
1186865,OTH,000000-00-0,,5,GALLON(S),OILY WATER MIXTURE,YES,5,GALLON(S)
1186866,OTH,000000-00-0,,2,GALLON(S),OILY WASTE WATER,YES,2,GALLON(S)
1186867,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186868,NCC,000000-00-0,,0.19,GALLON(S),FLOWBACK MATERIAL MIXTURE,YES,0.19,GALLON(S)
1186870,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1186871,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186872,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE GAS,UNKNOWN,0,UNKNOWN AMOUNT
1186873,OUN,000000-00-0,,90,GALLON(S),UNKNOWN OIL,NO,,
1186875,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ALUMINUM PHOSPHATE,NO,,
1186876,APH,000000-00-0,,0,UNKNOWN AMOUNT,ALUMINUM PHOSPHIDE,NO,,
1186877,SFA,007664-93-9,,150000,POUND(S),SULFURIC ACID,NO,,
1186878,NCC,000000-00-0,,150,GALLON(S),CORROSIVE (UN 3265),NO,,
1186879,NCC,000000-00-0,,200,POUND(S),LEAD OXIDE,NO,,
1186882,OTH,000000-00-0,,1.5,BARREL(S),OTHER OIL (HEAVY OIL - ATB),NO,,
1186884,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RED SILK (RED CLAY),YES,0,UNKNOWN AMOUNT
1186885,OMT,000000-00-0,,20,GALLON(S),"OIL, MISC: MOTOR",YES,10,GALLON(S)
1186886,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186887,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186889,OTH,000000-00-0,,1,GALLON(S),THERMAL MEDIA OIL,YES,1,GALLON(S)
1186890,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186890,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1186891,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
1186893,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1186894,OTH,000000-00-0,,0,UNKNOWN AMOUNT,FOOD FRYING OILS/GREASE,NO,,
1186895,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1186897,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1186898,GAS,000000-00-0,,35,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1186899,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1186900,OLB,000000-00-0,,5,GALLON(S),"OIL, MISC: LUBRICATING",YES,5,GALLON(S)
1186901,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
1186903,SFA,007664-93-9,,152,GALLON(S),SULFURIC ACID,NO,,
1186904,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1186905,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1186906,ODS,000000-00-0,,35,GALLON(S),OIL: DIESEL,NO,,
1186908,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1186909,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
