SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1087186,EDC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE DICHLORIDE,NO,,
1087187,NCC,000000-00-0,,4,GALLON(S),NON-HAZARDOUS PAINT,UNKNOWN,0,UNKNOWN AMOUNT
1087188,OLB,000000-00-0,,10,GALLON(S),LUBRICATING OIL AND SOAPY WATER MIXED,YES,2,GALLON(S)
1087189,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1087190,OIL,000000-00-0,,10,GALLON(S),OIL: CRUDE,YES,10,GALLON(S)
1087191,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087192,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
1087196,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087197,AMA,007664-41-7,,200,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1087198,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1087199,OHY,000000-00-0,,0.54,GALLON(S),HYDRAULIC OIL,YES,0.54,GALLON(S)
1087201,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1087202,OTW,000000-00-0,,0.5,CUP(S),"OIL, FUEL: NO. 2",NO,,
1087204,OOD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1087206,NCC,000000-00-0,,1000,GALLON(S),FO 39 LEACHATE,NO,,
1087207,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,NO,,
1087207,EGL,000107-21-1,,1,GALLON(S),ETHYLENE GLYCOL,NO,,
1087208,NCC,000000-00-0,,5,BARREL(S),SALT WATER,NO,,
1087209,OHY,000000-00-0,,4,GALLON(S),HYDRAULIC OIL,YES,4,GALLON(S)
1087210,OMN,000000-00-0,,12,GALLON(S),"OIL, MISC: MINERAL",YES,0,UNKNOWN AMOUNT
1087211,MAL,000000-00-0,,50,GALLON(S),METHYL ALCOHOL,YES,0,UNKNOWN AMOUNT
1087212,OMN,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1087213,AMA,007664-41-7,,300,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1087215,MAL,000000-00-0,,3,GALLON(S),METHYL ALCOHOL,YES,3,GALLON(S)
1087216,OOD,000000-00-0,,120,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1087217,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1087219,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087220,OHY,000000-00-0,,2,GALLON(S),HYDRAULIC OIL,NO,,
1087221,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087222,OOD,000000-00-0,,10,BARREL(S),"OIL, FUEL: NO. 1-D",NO,,
1087223,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1087224,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1087225,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2,GALLON(S)
1087227,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1087228,GAS,000000-00-0,,15,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087229,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087230,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087231,OOD,000000-00-0,,15,LITER(S),"OIL, FUEL: NO. 1-D",NO,,
1087232,OOD,000000-00-0,,20,GALLON(S),"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1087234,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087235,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1087236,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1087237,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
1087239,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1087240,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1087241,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1087242,STY,000100-42-5,,0,UNKNOWN AMOUNT,STYRENE (VAPORS),NO,,
1087243,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1087244,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1087245,EAL,000000-00-0,,7501,GALLON(S),ETHYL ALCOHOL,NO,,
1087247,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1087248,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1087250,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1087251,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1087253,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1087254,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1087255,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1087256,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1087275,OTF,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: TRANSFORMER",UNKNOWN,0,UNKNOWN AMOUNT
1087276,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1087286,NTO,000000-00-0,,0,UNKNOWN AMOUNT,NITROUS OXIDE,NO,,
1087288,OMT,000000-00-0,,9,GALLON(S),"OIL, MISC: MOTOR",NO,,
1087289,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1087291,ODS,000000-00-0,,4000,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1087292,OTH,000000-00-0,,1,GALLON(S),TURBINE LUBE OIL,YES,1,GALLON(S)
1087293,OTW,000000-00-0,,50,BARREL(S),"OIL, FUEL: NO. 2",YES,50,BARREL(S)
1087294,OIL,000000-00-0,,6.85,GALLON(S),OIL: CRUDE,YES,6.85,GALLON(S)
1087295,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1087296,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087297,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1087298,ODS,000000-00-0,,55,BARREL(S),OIL: DIESEL,YES,55,BARREL(S)
1087299,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1087300,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",NO,,
1087301,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1087302,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1087302,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087303,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1087304,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087305,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,NO,,
1087311,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1087312,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087313,DZB,000000-00-0,,30,BARREL(S),DRILLING BRINE (WITH ZINC SALTS),NO,,
1087314,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONCRETE,YES,0,UNKNOWN AMOUNT
1087315,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
1087317,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1087318,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CHROMATED COPPER ARSENATE,NO,,
1087318,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MICRO PRO 200C,NO,,
1087318,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CLEANWOOD 45 PLUS,NO,,
1087318,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NE14,NO,,
1087318,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MTZ AZOLE,NO,,
1087319,EGL,000107-21-1,,0.5,GALLON(S),ETHYLENE GLYCOL,NO,,
1087322,MTH,000000-00-0,,0,UNKNOWN AMOUNT,METHANE,NO,,
1087323,OIL,000000-00-0,,2,GALLON(S),OIL: CRUDE,YES,2,GALLON(S)
1087325,ODS,000000-00-0,,250,GALLON(S),OIL: DIESEL,YES,250,GALLON(S)
1087325,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
1087325,OMT,000000-00-0,,0.5,GALLON(S),"OIL, MISC: MOTOR",YES,0.5,GALLON(S)
1087327,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1087327,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1087329,GAS,000000-00-0,,0,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087329,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1087330,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1087331,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087332,OHY,000000-00-0,,2,QUART(S),HYDRAULIC OIL,YES,2,QUART(S)
1087334,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
1087336,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,1,LITER(S)
1087337,OOD,000000-00-0,,8,GALLON(S),"OIL, FUEL: NO. 1-D",YES,8,GALLON(S)
1087338,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1087339,OMT,000000-00-0,,1.5,OUNCE(S),"OIL, MISC: MOTOR",YES,1.5,OUNCE(S)
1087340,OLB,000000-00-0,,100,GALLON(S),"OIL, MISC: LUBRICATING",YES,100,GALLON(S)
1087341,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1087350,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087351,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WASTEWATER,NO,,
1087352,AMA,007664-41-7,,163,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1087354,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",YES,1,GALLON(S)
1087355,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
1087356,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087357,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1087357,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1087358,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1087359,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1087360,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1087361,OIL,000000-00-0,,960,GALLON(S),OIL: CRUDE,NO,,
1087362,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087363,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087364,OTW,000000-00-0,,2,DROP(S),"OIL, FUEL: NO. 2",NO,,
1087365,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1087366,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087368,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1087369,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1087370,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",UNKNOWN,0,UNKNOWN AMOUNT
1087371,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
1087372,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087375,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087376,OUN,000000-00-0,,0.1,OUNCE(S),UNKNOWN OIL,YES,0.1,OUNCE(S)
1087377,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087378,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1087379,NCC,000000-00-0,,10,GALLON(S),SWIFT TAK PA116-1N,NO,,
1087380,OTF,000000-00-0,,60,GALLON(S),"OIL, MISC: TRANSFORMER",YES,1,GALLON(S)
1087382,OOD,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 1-D",YES,2,GALLON(S)
1087383,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087384,OTD,000000-00-0,,30,GALLON(S),"OIL, FUEL: NO. 2-D",UNKNOWN,0,UNKNOWN AMOUNT
1087386,CLX,007782-50-5,,10,POUND(S),CHLORINE,NO,,
1087389,OOD,000000-00-0,,25,BARREL(S),"OIL, FUEL: NO. 1-D",YES,25,BARREL(S)
1087390,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1087391,EOX,000075-21-8,,0,UNKNOWN AMOUNT,ETHYLENE OXIDE,NO,,
1087393,GAS,000000-00-0,,10,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
1087394,OIL,000000-00-0,,4,GALLON(S),OIL: CRUDE,YES,4,GALLON(S)
1087395,DIL,000000-00-0,,55,GALLON(S),DIPHENYL & DIPHENYL OXIDE MIXTURE,NO,,
1087397,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087398,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087399,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,NO,,
1087400,OSX,000000-00-0,,10,BARREL(S),"OIL, FUEL: NO. 6",NO,,
1087402,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1087403,OIL,000000-00-0,,10,GALLON(S),OIL: CRUDE,YES,10,GALLON(S)
1087404,OHY,000000-00-0,,15,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1087405,OMT,000000-00-0,,1,CUP(S),"OIL, MISC: MOTOR",YES,1,CUP(S)
1087406,GAS,000000-00-0,,3,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087407,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,NO,,
1087408,OHY,000000-00-0,,1,OUNCE(S),HYDRAULIC OIL,YES,1,OUNCE(S)
1087409,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087411,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1087412,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1087413,DZB,000000-00-0,,0,UNKNOWN AMOUNT,PRODUCED WATER,YES,0,UNKNOWN AMOUNT
1087414,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1087415,OTH,000000-00-0,,50,GALLON(S),JET-A,UNKNOWN,0,UNKNOWN AMOUNT
1087416,OIL,000000-00-0,,1.73,GALLON(S),OIL: CRUDE,YES,1.73,GALLON(S)
1087417,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1087419,BSS,000000-00-0,,30,GALLON(S),BILGE SLOPS,YES,30,GALLON(S)
1087421,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087422,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1087423,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087424,ASP,000000-00-0,,2000,BARREL(S),ASPHALT,YES,2000,BARREL(S)
1087425,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1087426,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1087427,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,UNKNOWN,0,UNKNOWN AMOUNT
1087427,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1087428,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
1087429,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1087430,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
1087431,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1087432,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL",YES,20,GALLON(S)
1087433,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1087434,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
1087435,OOD,000000-00-0,,3,DROP(S),"OIL, FUEL: NO. 1-D",YES,3,DROP(S)
1087436,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1087437,OHY,000000-00-0,,0.01,GALLON(S),HYDRAULIC OIL,YES,0.01,GALLON(S)
1087438,OOD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1087439,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087441,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087442,OLB,000000-00-0,,100,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1087443,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
1087444,OIL,000000-00-0,,1,CUP(S),OIL: CRUDE,NO,,
1087445,ODS,000000-00-0,,1,PINT(S),OIL: DIESEL,YES,1,PINT(S)
1087446,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1087447,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087448,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087449,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087451,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087452,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",YES,1,GALLON(S)
1087452,OUN,000000-00-0,,0,UNKNOWN AMOUNT,GREASE,YES,0,UNKNOWN AMOUNT
1087454,OIL,000000-00-0,,500,BARREL(S),OIL: CRUDE,NO,,
1087455,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087457,AMA,007664-41-7,,500,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1087460,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1087461,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087462,OMN,000000-00-0,,1,GALLON(S),"OIL, MISC: MINERAL",NO,,
1087463,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087464,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1087466,OSX,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 6",YES,1,GALLON(S)
1087467,OIL,000000-00-0,,0.0009,BARREL(S),OIL: CRUDE,YES,0.0009,BARREL(S)
1087468,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1087469,OIL,000000-00-0,,0.56,GALLON(S),OIL: CRUDE,YES,0.56,GALLON(S)
1087470,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,NO,,
1087471,OTD,000000-00-0,,3,GALLON(S),"OIL, FUEL: NO. 2-D",YES,2,OUNCE(S)
1087472,GAS,000000-00-0,,2,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087474,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087475,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087476,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1087478,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1087479,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
1087481,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087482,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1087483,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087484,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,2,GALLON(S)
1087485,OIL,000000-00-0,,100,GALLON(S),OIL: CRUDE,NO,,
1087486,EVO,000000-00-0,,1,QUART(S),EPOXIDIZED VEGETABLE OILS,NO,,
1087487,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
1087488,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1087490,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087492,NCC,000000-00-0,,25,TON(S),COAL,NO,,
1087493,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087494,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087495,UNK,000000-00-0,,4,OUNCE(S),UNKNOWN MATERIAL,YES,4,OUNCE(S)
1087496,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087500,NCC,000000-00-0,,1,OUNCE(S),OVERBOARD WATER,YES,1,OUNCE(S)
1087501,OLB,000000-00-0,,5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1087502,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1087503,NCC,000000-00-0,,40,GALLON(S),SEAL COATING MATERIAL,NO,,
1087504,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
1087505,OTH,000000-00-0,,5,GALLON(S),OILY WATER,YES,5,GALLON(S)
1087506,OHY,000000-00-0,,1,OUNCE(S),HYDRAULIC OIL,YES,1,OUNCE(S)
1087507,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",UNKNOWN,0,UNKNOWN AMOUNT
1087510,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1087512,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",NO,,
1087513,ODS,000000-00-0,,8,GALLON(S),OIL: DIESEL,NO,,
1087514,OMN,000000-00-0,,75,GALLON(S),"OIL, MISC: MINERAL",YES,5,GALLON(S)
1087515,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
1087516,OTH,000000-00-0,,25,GALLON(S),OTHER OIL (ENGINE OIL AND WATER MIXTURE),NO,,
1087517,ODS,000000-00-0,,45,GALLON(S),OIL: DIESEL,NO,,
