SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
821000,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821002,OIL,000000-00-0,,3,BARREL(S),OIL: CRUDE,NO,,
821002,NCC,000000-00-0,,2,BARREL(S),CONDENSATE,NO,,
821003,OIL,000000-00-0,,3,BARREL(S),OIL: CRUDE,YES,1,BARREL(S)
821005,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821010,BSS,000000-00-0,,5,GALLON(S),BILGE SLOPS,YES,5,GALLON(S)
821011,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821012,GAS,000000-00-0,,1,QUART(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,QUART(S)
821013,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
821014,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE ( WITH PRODUCE WATER ),NO,,
821015,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
821016,OIL,000000-00-0,,2,GALLON(S),OIL: CRUDE,YES,2,GALLON(S)
821017,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821018,AMA,007664-41-7,,8,OUNCE(S),"AMMONIA, ANHYDROUS",NO,,
821019,OIL,000000-00-0,,4,OUNCE(S),OIL: CRUDE,YES,4,OUNCE(S)
821020,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE,YES,0,GALLON(S)
821021,OTH,000000-00-0,,5,GALLON(S),OTHER OIL,NO,,
821022,OTD,000000-00-0,,100,GALLON(S),"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
821023,NCC,000000-00-0,,100,GALLON(S),COMBINATION OF ETHANOL AND GASOLINE,NO,,
821025,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
821026,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821027,OTD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
821028,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
821029,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821030,OIL,000000-00-0,,500,GALLON(S),OIL: CRUDE,YES,400,GALLON(S)
821031,NCC,000000-00-0,,1000,GALLON(S),LOW PH WATER ( CONTAINING TCE AT 80 PPM ),NO,,
821032,NCC,000000-00-0,,6,DROP(S),BUNKER OIL,YES,6,DROP(S)
821033,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821034,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821035,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WASTE WATER FROM THE TREATMENT PLANT,YES,0,UNKNOWN AMOUNT
821036,PPW,007723-14-0,,0.5,GALLON(S),"PHOSPHORUS, WHITE / YELLOW",NO,,
821037,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
821038,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821039,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821040,OHY,000000-00-0,,14,GALLON(S),HYDRAULIC OIL,NO,,
821042,OLB,000000-00-0,,4,QUART(S),"OIL, MISC: LUBRICATING",NO,,
821043,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
821044,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
821046,NCC,000000-00-0,,4,BARREL(S),PRODUCED WATER,NO,,
821047,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821048,MCR,007439-97-6,,0,UNKNOWN AMOUNT,MERCURY,NO,,
821049,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821050,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821053,NCC,000000-00-0,,2,POUND(S),LIME STONE,NO,,
821054,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,10,GALLON(S)
821055,SFD,000000-00-0,,3600,POUND(S),SULFUR DIOXIDE,NO,,
821056,OIL,000000-00-0,,9,OUNCE(S),OIL: CRUDE,YES,9,OUNCE(S)
821057,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821060,UNK,000000-00-0,,1,EACH,RUBBER BASKETBALL,YES,1,EACH
821061,OTD,000000-00-0,,1,PINT(S),"OIL, FUEL: NO. 2-D",NO,,
821064,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,0.5,CUP(S)
821066,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
821066,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CARBONYL SULFIDE,NO,,
821066,CBB,000075-15-0,,0,UNKNOWN AMOUNT,CARBON DISULFIDE,NO,,
821069,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,YES,2,BARREL(S)
821072,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
821074,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821076,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
821078,NTX,010102-43-9,,4577,POUND(S),NITRIC OXIDE,NO,,
821079,EDC,000000-00-0,,136,POUND(S),ETHYLENE DICHLORIDE,NO,,
821081,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,NO,,
821082,OTD,000000-00-0,,40,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
821086,NCC,000000-00-0,,0,UNKNOWN AMOUNT,POISONOUS GAS,NO,,
821087,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821088,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
821089,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821090,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821091,BNZ,000071-43-2,,25,GALLON(S),BENZENE,NO,,
821093,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
821096,NCC,000000-00-0,,50000,GALLON(S),SLUDGE,NO,,
821097,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
821098,OMN,000000-00-0,,500,GALLON(S),"OIL, MISC: MINERAL(NON PCB)",NO,,
821100,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821102,NCC,000000-00-0,,120,POUND(S),DAWN DIRECT FOAM,UNKNOWN,0,UNKNOWN AMOUNT
821103,SFD,000000-00-0,,1579,POUND(S),SULFUR DIOXIDE,NO,,
821105,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821106,OTD,000000-00-0,,1500,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
821107,OTW,000000-00-0,,1,QUART(S),"OIL, FUEL: NO. 2",NO,,
821109,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
821111,OMT,000000-00-0,,1,QUART(S),"OIL, MISC: MOTOR",YES,1,QUART(S)
821112,BSS,000000-00-0,,2,GALLON(S),BILGE SLOPS,YES,2,GALLON(S)
821113,OOD,000000-00-0,,10,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
821114,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821115,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
821119,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821120,BNZ,000071-43-2,,36,PART(S) PER MILLION,BENZENE,NO,,
821121,OMN,000000-00-0,,16,GALLON(S),"OIL, MISC: MINERAL",YES,0,UNKNOWN AMOUNT
821122,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821123,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
821124,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821124,OTH,000000-00-0,,2,GALLON(S),CRANK CASE OIL,YES,0,UNKNOWN AMOUNT
821124,OTH,000000-00-0,,1,GALLON(S),TRANSMISSION FLUID,YES,0,UNKNOWN AMOUNT
821127,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
821128,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821129,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TAXADERMY CHEMICALS,NO,,
821130,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821131,OIL,000000-00-0,,10,BARREL(S),OIL: CRUDE AND PRODUCED WATER,NO,,
821132,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
821133,HDS,007783-06-4,,600,POUND(S),HYDROGEN SULFIDE,NO,,
821133,MMC,000000-00-0,,500,POUND(S),METHYL MERCAPTAN,NO,,
821136,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821137,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
821138,OOD,000000-00-0,,0.5,GALLON(S),"OIL, FUEL: NO. 1-D",YES,0.5,GALLON(S)
821140,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
821142,OHY,000000-00-0,,1,LITER(S),HYDRAULIC OIL,YES,1,LITER(S)
821144,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821146,OTH,000000-00-0,,3,BARREL(S),OTHER OIL (SYNTHETIC OIL BASE DRILLING MUD),NO,,
821147,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
821148,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
821149,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
821150,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
821151,AMA,007664-41-7,,100,POUND(S),"AMMONIA, ANHYDROUS",NO,,
821152,OUN,000000-00-0,,0.12,GALLON(S),UNKNOWN OIL,YES,0.12,GALLON(S)
821153,OTD,000000-00-0,,15,GALLON(S),"OIL, FUEL: NO. 2-D",YES,15,GALLON(S)
821155,OIL,000000-00-0,,0,GALLON(S),OIL: CRUDE( .0001 GALLONS ),YES,0,GALLON(S)
821156,OIL,000000-00-0,,10,GALLON(S),OIL: CRUDE,YES,10,GALLON(S)
821158,OTH,000000-00-0,,1,TEASPOON(S),OTHER OIL//BUNKER OIL,YES,1,TEASPOON(S)
821159,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821161,OMN,000000-00-0,,30,GALLON(S),"OIL, MISC: MINERAL (NON PCB)",YES,0,UNKNOWN AMOUNT
821162,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821163,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SOOT-LIKE MATERIAL,YES,0,UNKNOWN AMOUNT
821164,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
821165,OIL,000000-00-0,,2,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
821166,NCC,000000-00-0,,0,UNKNOWN AMOUNT,INDUSTRIAL WASTE WATER WITH TRACE AMOUNTS OF OIL,YES,0,UNKNOWN AMOUNT
821167,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
821168,NCC,000000-00-0,,0.1,GALLON(S),CONDENSTATE,YES,0.1,GALLON(S)
821169,ODS,000000-00-0,,8,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
821170,OMN,000000-00-0,,14,GALLON(S),"OIL, MISC: MINERAL (NON-PCB)",YES,0,UNKNOWN AMOUNT
821171,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821172,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821175,OIL,000000-00-0,,0.43,GALLON(S),OIL: CRUDE,YES,0.43,GALLON(S)
821176,OOD,000000-00-0,,50,GALLON(S),"OIL, FUEL: NO. 1-D",YES,50,GALLON(S)
821178,OMN,000000-00-0,,3,GALLON(S),"OIL, MISC: MINERAL",YES,1,GALLON(S)
821178,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
821180,NCC,000000-00-0,,250,BARREL(S),PRODUCED WATER,YES,250,BARREL(S)
821182,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
821183,OIL,000000-00-0,,1.52,GALLON(S),OIL: CRUDE,YES,1.52,GALLON(S)
821184,OMN,000000-00-0,,20,GALLON(S),"OIL, MISC: MINERAL (NON PCB)",YES,0,UNKNOWN AMOUNT
821185,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HEAVY GAS OIL,NO,,
821188,ETL,000000-00-0,,1846,BARREL(S),ETHYLENE,NO,,
821189,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,,
821190,SFD,000000-00-0,,865,POUND(S),SULFUR DIOXIDE,NO,,
821191,ODS,000000-00-0,,400,GALLON(S),OIL: DIESEL,NO,,
821192,EDC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE DICHLORIDE,NO,,
821193,NCC,000000-00-0,,2838,POUND(S),NOX,NO,,
821195,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ISOPROPENYLBENZENE,NO,,
821196,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
821197,OTF,000000-00-0,,15,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
821198,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821200,SHD,001310-73-2,,25000,POUND(S),SODIUM HYDROXIDE,YES,0,UNKNOWN AMOUNT
821201,OTD,000000-00-0,,12.5,GALLON(S),"OIL, FUEL: NO. 2-D",UNKNOWN,12.5,GALLON(S)
821202,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821203,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821204,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821205,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821206,OIL,000000-00-0,,3.83,GALLON(S),OIL: CRUDE,YES,3.83,GALLON(S)
821207,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
821208,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821209,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,NO,,
821210,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
821210,OTD,000000-00-0,,1500,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
821211,NCC,000000-00-0,,21,GALLON(S),OIL BASED MUD,YES,21,GALLON(S)
821213,OTH,000000-00-0,,1,GALLON(S),OTHER OIL,YES,1,GALLON(S)
821214,NCC,000000-00-0,,6,BARREL(S),PROCESSED WATER,NO,,
821214,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
821215,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
821216,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821218,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821219,NCC,000000-00-0,,50,GALLON(S),WAST ACTIVATED SLUDGE,NO,,
821220,NCC,000000-00-0,,1,GALLON(S),NO. 2 HOME HEATING FUEL,NO,,
821221,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821222,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821223,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BILDGE WATER,YES,0,UNKNOWN AMOUNT
821224,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
821225,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,0,UNKNOWN AMOUNT
821226,OTH,000000-00-0,,13,GALLON(S),OTHER OIL: CRANK CASE OIL,YES,13,GALLON(S)
821227,OMT,000000-00-0,,2,GALLON(S),"OIL, MISC: MOTOR",YES,2,GALLON(S)
821228,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821229,OIL,000000-00-0,,14.97,GALLON(S),OIL: CRUDE,YES,14.97,GALLON(S)
821230,PPL,000000-00-0,,100,POUND(S),PROPYLENE,NO,,
821230,SFD,000000-00-0,,500,POUND(S),SULFUR DIOXIDE,NO,,
821230,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
821232,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
821233,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821234,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
821235,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821236,NCC,000000-00-0,,5,GALLON(S),WASTE WATER,NO,,
821237,NCC,000000-00-0,,10000,POUND(S),CONSTRUCTION DEBRIS,NO,,
821238,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,YES,0,UNKNOWN AMOUNT
821240,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
821241,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821243,ODS,000000-00-0,,1,QUART(S),OIL: DIESEL,YES,1,QUART(S)
821245,ODS,000000-00-0,,250,GALLON(S),OIL: DIESEL,YES,30,GALLON(S)
821246,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
821247,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821248,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NOX,NO,,
821249,NTX,010102-43-9,,10,POUND(S),NITRIC OXIDE,NO,,
821250,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL//CRANK CASE OIL,YES,0,UNKNOWN AMOUNT
821250,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
821251,NCC,000000-00-0,,2,BARREL(S),WATER BASED MUD,YES,2,BARREL(S)
821252,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821253,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
821254,OLB,000000-00-0,,1,GALLON(S),"OIL, MISC: LUBRICATING",YES,1,GALLON(S)
821257,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
821259,NTO,000000-00-0,,0,UNKNOWN AMOUNT,NITROUS OXIDE,NO,,
821260,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821261,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
821262,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821263,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
821264,NCC,000000-00-0,,80,POUND(S),NITROGEN OXIDE,NO,,
821266,ODS,000000-00-0,,500,GALLON(S),OIL: DIESEL,NO,,
821268,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821269,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821270,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
821271,ODS,000000-00-0,,1,CUP(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821272,OLB,000000-00-0,,100,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
821274,OIL,000000-00-0,,0.13,GALLON(S),OIL: CRUDE,YES,0.13,GALLON(S)
821275,NCC,000000-00-0,,0,GALLON(S),CORROSION INHIBITOR,YES,0,UNKNOWN AMOUNT
821276,ODS,000000-00-0,,200,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821277,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821279,NCC,000000-00-0,,3,BARREL(S),PRODUCED WATER,NO,,
821279,OIL,000000-00-0,,1,QUART(S),OIL: CRUDE,NO,,
821281,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821282,OMT,000000-00-0,,1,GALLON(S),"OIL, MISC: MOTOR",NO,,
821283,OIL,000000-00-0,,27,GALLON(S),OIL: CRUDE,YES,27,GALLON(S)
821284,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
821285,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821286,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821287,NCC,000000-00-0,,0.02,GALLON(S),OILY WATER,YES,0.02,GALLON(S)
821288,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821289,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821290,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
821291,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",YES,1,GALLON(S)
821292,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,NO,,
821293,OMN,000000-00-0,,15,GALLON(S),"OIL, MISC: MINERAL",YES,1,GALLON(S)
821293,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
821294,OLB,000000-00-0,,100,GALLON(S),"OIL, MISC: LUBRICATING",YES,100,GALLON(S)
821296,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821297,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL//BUNKER OIL,YES,0,UNKNOWN AMOUNT
821298,OIL,000000-00-0,,17.49,GALLON(S),OIL: CRUDE,YES,17.49,GALLON(S)
821300,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
821301,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC,NO,,
821301,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
821301,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
821301,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
821302,GAS,000000-00-0,,7,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,7,GALLON(S)
821304,OLB,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: LUBRICATING",YES,0,UNKNOWN AMOUNT
821306,OTD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2-D",NO,,
821309,ODS,000000-00-0,,600,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
821310,OLB,000000-00-0,,100,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
821317,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821319,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821321,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821322,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL WITH BILGE WATER,YES,0.5,GALLON(S)
821323,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
821324,OIL,000000-00-0,,20,BARREL(S),OIL: CRUDE,NO,,
821325,NCC,000000-00-0,,0,UNKNOWN AMOUNT,K061 ELECTRIC ARC FURNACE DUST,NO,,
821326,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
821327,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,NO,,
821328,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
821329,NCC,000000-00-0,,15,GALLON(S),GLUTEN,NO,,
821330,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
