SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
1054643,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
1054644,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054645,ODS,000000-00-0,,280,GALLON(S),OIL-DIESEL,NO,,
1054646,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1054647,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054648,ODS,000000-00-0,,75,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
1054650,OHY,000000-00-0,,0.002,GALLON(S),HYDRAULIC OIL,YES,0.002,GALLON(S)
1054651,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054652,OMT,000000-00-0,,0.5,GALLON(S),"OIL, MISC: MOTOR",NO,,
1054653,OMN,000000-00-0,,15,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1054655,NCC,000000-00-0,,5,UNKNOWN AMOUNT,GREEN LATEX DIP MATERIAL,NO,,
1054657,OTH,000000-00-0,,1,GALLON(S),S 76 FUEL OIL,YES,1,GALLON(S)
1054658,ODS,000000-00-0,,260,GALLON(S),OIL: DIESEL,NO,,
1054659,ARX,007440-38-2,,2413.9,POUND(S),ARSENIC,YES,8.88,POUND(S)
1054662,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1054663,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1054663,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054664,GAS,000000-00-0,,125,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1054665,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054666,HCN,000074-90-8,,40,POUND(S),HYDROGEN CYANIDE,YES,40,POUND(S)
1054667,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
1054668,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054670,NCC,000000-00-0,,3000,GALLON(S),CONTACT COOLING WATER,YES,3000,GALLON(S)
1054671,PAC,007664-38-2,,0,UNKNOWN AMOUNT,PHOSPHORIC ACID,YES,0,UNKNOWN AMOUNT
1054671,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RHODIMET,YES,0,UNKNOWN AMOUNT
1054672,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054673,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054674,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054675,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054676,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,NO,,
1054676,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1054676,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1054677,PAC,007664-38-2,,50,GALLON(S),PHOSPHORIC ACID,YES,50,GALLON(S)
1054678,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1054679,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1054680,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CRUDE ISOPRENE,NO,,
1054681,OIL,000000-00-0,,5,GALLON(S),OIL: CRUDE,YES,5,GALLON(S)
1054682,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1054683,NCC,000000-00-0,,250,GALLON(S),FOOD GRADE MARINADE/CORN STARCH (FIRMTEX),YES,250,GALLON(S)
1054684,OIL,000000-00-0,,13,GALLON(S),OIL: CRUDE,YES,13,GALLON(S)
1054685,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054688,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1054688,OTH,000000-00-0,,0,UNKNOWN AMOUNT,TRANSMISSION FLUID,YES,0,UNKNOWN AMOUNT
1054690,OTW,000000-00-0,,1.5,GALLON(S),"OIL, FUEL: NO. 2",NO,,
1054691,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054692,NCC,000000-00-0,,300,GALLON(S),LIQUID LATEX,NO,,
1054695,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1054696,ODS,000000-00-0,,400,GALLON(S),OIL: DIESEL,NO,,
1054698,ETB,000100-41-4,,0,UNKNOWN AMOUNT,ETHYLBENZENE,YES,0,UNKNOWN AMOUNT
1054698,TCL,000079-01-6,,0,UNKNOWN AMOUNT,TRICHLOROETHYLENE,YES,0,UNKNOWN AMOUNT
1054698,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,YES,0,UNKNOWN AMOUNT
1054698,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,YES,0,UNKNOWN AMOUNT
1054698,TTE,000127-18-4,,0,UNKNOWN AMOUNT,TETRACHLOROETHYLENE,YES,0,UNKNOWN AMOUNT
1054698,XLX,000000-00-0,,0,UNKNOWN AMOUNT,"XYLENE (O-, M-, P-, & MIXTURES)",YES,0,UNKNOWN AMOUNT
1054699,OLB,000000-00-0,,1.5,LITER(S),"OIL, MISC: LUBRICATING",YES,4,OUNCE(S)
1054700,SFA,007664-93-9,,0,UNKNOWN AMOUNT,SULFURIC ACID,NO,,
1054701,SFA,007664-93-9,,1,GALLON(S),SULFURIC ACID,NO,,
1054702,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054703,OMN,000000-00-0,,25,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
1054704,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",NO,,
1054705,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1054706,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1054707,OIL,000000-00-0,,500,BARREL(S),OIL: CRUDE,NO,, 
1054708,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1054709,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054711,OTH,000000-00-0,,1,PINT(S),H2O AND HYDROCARBON MIXTURE,NO,,
1054712,OTH,000000-00-0,,1000,GALLON(S),"OIL, WATER, DIESEL FUEL MIXTURE",NO,,
1054713,OHY,000000-00-0,,2,TABLESPOON(S),HYDRAULIC OIL,YES,2,TABLESPOON(S)
1054714,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1054715,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,NO,,
1054716,NCC,000000-00-0,,12000,GALLON(S),PROCESSED WATER,YES,12000,GALLON(S)
1054717,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,NO,,
1054718,OTF,000000-00-0,,180,GALLON(S),"OIL, MISC: TRANSFORMER",YES,180,GALLON(S)
1054718,PCB,000000-00-0,,120,GALLON(S),POLYCHLORINATED BIPHENYLS,YES,120,GALLON(S)
1054719,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1054720,NCC,000000-00-0,,500,POUND(S),PYGAS,NO,,
1054720,BNZ,000071-43-2,,183,POUND(S),BENZENE,NO,,
1054722,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054723,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054724,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,YES,3,GALLON(S)
1054725,GAS,000000-00-0,,80,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1054726,OHY,000000-00-0,,0.00047,GALLON(S),HYDRAULIC OIL,YES,0.00047,GALLON(S)
1054727,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1054728,GAS,000000-00-0,,25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,25,GALLON(S)
1054729,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
1054730,CLX,007782-50-5,,23,POUND(S),CHLORINE,NO,,
1054732,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1054733,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054734,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BILGE WATER,YES,0,UNKNOWN AMOUNT
1054735,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
1054736,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
1054738,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054739,OTF,000000-00-0,,15,GALLON(S),"OIL, MISC: TRANSFORMER",YES,15,GALLON(S)
1054740,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
1054741,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RUBBER,NO,,
1054742,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HERBICIDE (228-262),NO,,
1054743,NCC,000000-00-0,,5000,GALLON(S),WATER,NO,,
1054744,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
1054744,HCL,007647-01-0,,0,UNKNOWN AMOUNT,HYDROCHLORIC ACID,NO,,
1054744,EDC,000000-00-0,,0,UNKNOWN AMOUNT,ETHYLENE DICHLORIDE,NO,,
1054745,OIL,000000-00-0,,1.25,GALLON(S),OIL: CRUDE,YES,1.25,GALLON(S)
1054746,OTH,000000-00-0,,25,GALLON(S),OTHER OIL,NO,,
1054748,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054749,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054750,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1054752,GAS,000000-00-0,,29000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1054754,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
1054754,STY,000100-42-5,,0,UNKNOWN AMOUNT,STYRENE,NO,,
1054756,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1054759,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
1054760,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054761,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,YES,0,UNKNOWN AMOUNT
1054762,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1054763,OTH,000000-00-0,,10,GALLON(S),OILY WATER MIXTURE,NO,,
1054765,OMT,000000-00-0,,2,QUART(S),"OIL, MISC: MOTOR",YES,2,QUART(S)
1054771,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ENVIRAL,NO,,
1054772,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (WATER CONTAMINATED WITH GASOLINE),NO,,
1054773,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054774,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054775,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054776,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054777,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054778,MCR,007439-97-6,,2,TABLESPOON(S),MERCURY,NO,,
1054779,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
1054781,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1054784,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1054785,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054786,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054791,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
1054792,OIL,000000-00-0,,0.07,GALLON(S),OIL: CRUDE,YES,0.07,GALLON(S)
1054793,OTH,000000-00-0,,0.0001,GALLON(S),CONDENSATE,YES,0.0001,GALLON(S)
1054794,OTF,000000-00-0,,40,GALLON(S),"OIL, MISC: TRANSFORMER",YES,10,GALLON(S)
1054795,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054796,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MULTISOURCE LEACHATE(F039),NO,,
1054797,ODS,000000-00-0,,4,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054798,OHY,000000-00-0,,0.2,LITER(S),HYDRAULIC OIL,YES,0.2,LITER(S)
1054799,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,NO,,
1054800,OMN,000000-00-0,,2,GALLON(S),"OIL, MISC: MINERAL",YES,2,GALLON(S)
1054801,PRP,000000-00-0,,2100,GALLON(S),PROPANE,NO,,
1054802,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1054803,OTW,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 2",YES,0,UNKNOWN AMOUNT
1054804,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,NO,,
1054805,OIL,000000-00-0,,0.5,BARREL(S),OIL: CRUDE,YES,0,UNKNOWN AMOUNT
1054805,OTH,000000-00-0,,10,BARREL(S),OTHER OIL (PRODUCED WATER),YES,0,UNKNOWN AMOUNT
1054806,ODS,000000-00-0,,140,GALLON(S),OIL: DIESEL,YES,140,GALLON(S)
1054807,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054808,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1054808,NCC,000000-00-0,,10,BARREL(S),SALT WATER,NO,,
1054811,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054811,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
1054812,OTF,000000-00-0,,30,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
1054813,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,NO,,
1054814,TOL,000108-88-3,,1,PINT(S),TOLUENE,NO,,
1054814,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1054815,OHY,000000-00-0,,1,PINT(S),HYDRAULIC OIL,YES,1,PINT(S)
1054816,OHY,000000-00-0,,50,GALLON(S),HYDRAULIC OIL,YES,50,GALLON(S)
1054817,OLB,000000-00-0,,1,PINT(S),"OIL, MISC: LUBRICATING",YES,1,PINT(S)
1054818,ODS,000000-00-0,,65,GALLON(S),OIL: DIESEL,NO,,
1054819,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1054820,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
1054821,OHY,000000-00-0,,1,OUNCE(S),HYDRAULIC OIL,YES,1,DROP(S)
1054822,NCC,000000-00-0,,10,BARREL(S),SALT WATER,NO,,
1054822,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1054823,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054826,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
1054826,NCC,000000-00-0,,10,BARREL(S),SALT WATER,NO,,
1054828,OTH,000000-00-0,,25,GALLON(S),OTHER OIL,YES,0,UNKNOWN AMOUNT
1054829,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
1054829,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
1054830,BNZ,000071-43-2,,10,POUND(S),BENZENE,NO,,
1054830,NCC,000000-00-0,,100,POUND(S),VOLATILE ORGANIC COMPOUNDS,NO,,
1054832,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054833,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1054834,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1054835,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL - SHELL TELUS OIL T 68,YES,1,GALLON(S)
1054837,OHY,000000-00-0,,7,GALLON(S),HYDRAULIC OIL,NO,,
1054838,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1054839,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1054840,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,UNKNOWN,0,UNKNOWN AMOUNT
1054840,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
1054841,NCC,000000-00-0,,0,UNKNOWN AMOUNT,EMBALMING FLUID,NO,,
1054843,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,0,GALLON(S)
1054844,OTH,000000-00-0,,0,UNKNOWN AMOUNT,NAPHTHENIC OIL RESIDUE,YES,0,UNKNOWN AMOUNT
1054845,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054846,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054847,CES,000000-00-0,,40,POUND(S),CUPRIETHYLENEDIAMINE SOLUTION,YES,1,POUND(S)
1054848,OLB,000000-00-0,,30,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1054849,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PRODUCED WATER,YES,0,UNKNOWN AMOUNT
1054850,NCC,000000-00-0,,40,POUND(S),CUPRIC CHLORIDE,YES,1,POUND(S)
1054852,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054853,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,YES,0,UNKNOWN AMOUNT
1054853,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PCE,YES,0,UNKNOWN AMOUNT
1054853,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TCE,YES,0,UNKNOWN AMOUNT
1054855,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054856,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054857,GAS,000000-00-0,,50,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,10,GALLON(S)
1054858,OTH,000000-00-0,,150,GALLON(S),GAS DIESEL MIXTURE,YES,10,GALLON(S)
1054860,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054861,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
1054862,FCS,000000-00-0,,2,GALLON(S),FERRIC CHLORIDE SOLUTIONS,NO,,
1054863,OOD,000000-00-0,,5,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
1054864,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054866,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054867,OIL,000000-00-0,,0.025,GALLON(S),OIL: CRUDE,YES,0.025,GALLON(S)
1054869,OHY,000000-00-0,,20,GALLON(S),HYDRAULIC OIL,YES,1,QUART(S)
1054872,HCL,007647-01-0,,20,GALLON(S),HYDROCHLORIC ACID,NO,,
1054873,GAS,000000-00-0,,1,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
1054875,WTO,000000-00-0,,1,QUART(S),WASTE OIL/LUBRICANTS - POSS. CON,NO,,
1054877,GAS,000000-00-0,,4,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1054878,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1054880,OTF,000000-00-0,,2,GALLON(S),"OIL, MISC: TRANSFORMER (DIELECTRIC FLUID)",YES,0,UNKNOWN AMOUNT
1054880,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
1054883,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
1054883,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,UNKNOWN,0,UNKNOWN AMOUNT
1054883,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
1054884,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1054884,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
1054885,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054885,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,UNKNOWN,0,UNKNOWN AMOUNT
1054887,OTH,000000-00-0,,0,UNKNOWN AMOUNT,DI-ELECTRIC FLUID,UNKNOWN,0,UNKNOWN AMOUNT
1054888,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
1054889,OTF,000000-00-0,,2,GALLON(S),"OIL, MISC: TRANSFORMER",YES,1,GALLON(S)
1054889,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,YES,0,UNKNOWN AMOUNT
1054890,OMN,000000-00-0,,1000,GALLON(S),"OIL, MISC: MINERAL",YES,0,UNKNOWN AMOUNT
1054891,PPW,007723-14-0,,0,UNKNOWN AMOUNT,"PHOSPHORUS, WHITE",UNKNOWN,0,UNKNOWN AMOUNT
1054892,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
1054893,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054895,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
1054896,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
1054897,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054898,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
1054898,OTH,000000-00-0,,1,GALLON(S),BLACK OIL,YES,1,GALLON(S)
1054899,NCC,000000-00-0,,58,TON(S),LIMESTONE,NO,,
1054901,JPE,000000-00-0,,5,GALLON(S),JET FUEL: JP-8,NO,,
1054902,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054904,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054905,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
1054907,AMA,007664-41-7,,95.03,POUND(S),"AMMONIA, ANHYDROUS",NO,,
1054908,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1054909,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
1054909,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GRAY WATER,YES,0,UNKNOWN AMOUNT
1054910,ODS,000000-00-0,,15,GALLON(S),OIL: DIESEL,NO,,
1054911,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SALT WATER,NO,,
1054912,NCC,000000-00-0,,20,POUND(S),NITROGEN CONDENSATE,YES,20,POUND(S)
1054913,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054914,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
1054915,EOX,000075-21-8,,10,POUND(S),ETHYLENE OXIDE,NO,,
1054916,NCC,000000-00-0,,50,BARREL(S),SALT WATER,NO,,
1054917,OLB,000000-00-0,,5,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
1054918,OIL,000000-00-0,,0.064,GALLON(S),OIL: CRUDE,YES,0.64,GALLON(S)
1054919,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
1054920,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
1054921,AMN,000000-00-0,,22200,GALLON(S),AMMONIUM NITRATE SOLUTION 32%,NO,,
1054923,OMN,000000-00-0,,60,GALLON(S),"OIL, MISC: MINERAL",NO,,
1054924,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
