SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
984691,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
984692,OLB,000000-00-0,,15,GALLON(S),"OIL, MISC: LUBRICATING",YES,4,DROP(S)
984693,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
984696,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
984697,OUN,000000-00-0,,3,POUND(S),UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984698,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
984699,HFA,007664-39-3,,105,POUND(S),HYDROFLUORIC ACID,NO,,
984700,OIL,000000-00-0,,15,GALLON(S),OIL: CRUDE,YES,15,GALLON(S)
984701,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
984702,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
984703,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
984705,UNK,000000-00-0,,0,UNKNOWN AMOUNT,POSSIBLE MATERIAL RELEASE DUE TO DERAILMENT,NO,,
984706,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
984707,ODS,000000-00-0,,125,GALLON(S),OIL: DIESEL,NO,,
984708,SFD,000000-00-0,,820,POUND(S),SULFUR DIOXIDE,NO,,
984709,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984710,OTH,000000-00-0,,5,GALLON(S),JET 10,NO,,
984711,CRF,000000-00-0,,4,LITER(S),CHLOROFORM,NO,,
984712,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
984713,NCC,000000-00-0,,875,GALLON(S),WASTE WATER CONTAINING FORMALDEHYDE,NO,,
984714,OTH,000000-00-0,,200,LITER(S),HEAVY FUEL OIL,YES,200,LITER(S)
984715,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
984717,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984718,NCC,000000-00-0,,300,BARREL(S),PRODUCED WATER,YES,50,BARREL(S)
984720,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
984721,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MOLTEN SULFUR,NO,,
984722,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
984722,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PLASTIC,NO,,
984723,OIL,000000-00-0,,2,QUART(S),OIL: CRUDE,YES,2,QUART(S)
984724,NCC,000000-00-0,,200,POUND(S),SUGAR,NO,,
984725,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984726,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984727,OLB,000000-00-0,,3,LITER(S),"OIL, MISC: LUBRICATING",YES,3,LITER(S)
984728,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
984729,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
984729,BDI,000000-00-0,,0,UNKNOWN AMOUNT,BUTADIENE,NO,,
984729,NCC,000000-00-0,,0,UNKNOWN AMOUNT,OXIDES OF NITROGEN,NO,,
984730,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MOLTEN SULFUR,NO,,
984731,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
984731,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984732,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
984734,ODS,000000-00-0,,120,GALLON(S),OIL: DIESEL,NO,,
984740,GAS,000000-00-0,,1000,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
984742,OHY,000000-00-0,,3,OUNCE(S),HYDRAULIC OIL,YES,3,OUNCE(S)
984743,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
984744,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984745,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984747,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984748,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONTAMINATED DRINKING WATER,YES,0,UNKNOWN AMOUNT
984749,OLB,000000-00-0,,1,QUART(S),"OIL, MISC: LUBRICATING",NO,,
984750,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
984750,NCC,000000-00-0,,0,UNKNOWN AMOUNT,METAL PIECES,UNKNOWN,0,UNKNOWN AMOUNT
984752,OMN,000000-00-0,,55,GALLON(S),"OIL, MISC: MINERAL",NO,,
984754,ODS,000000-00-0,,500,GALLON(S),OIL: DIESEL,YES,500,GALLON(S)
984755,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984756,ONG,000000-00-0,,10,MIL CBF,NATURAL GAS,NO,,
984758,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
984759,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CONCRETE,YES,0,UNKNOWN AMOUNT
984760,AMA,007664-41-7,,1,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
984761,OIL,000000-00-0,,0.0013,GALLON(S),OIL: CRUDE,YES,0.0013,GALLON(S)
984762,OTH,000000-00-0,,3,CUP(S),TRANSMISSION OIL,YES,3,CUP(S)
984763,OIL,000000-00-0,,0.008,GALLON(S),OIL: CRUDE,YES,0.008,GALLON(S)
984764,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
984765,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984766,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984767,BNZ,000071-43-2,,11,POUND(S),BENZENE,NO,,
984767,BDI,000000-00-0,,11,POUND(S),BUTADIENE,NO,,
984768,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
984770,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984773,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
984776,NCC,000000-00-0,,10,POUND(S),FLY ASH,NO,,
984777,NCC,000000-00-0,,2000,GALLON(S),WASTE WATER,NO,,
984779,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
984781,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984782,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,NO,,
984783,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
984783,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
984784,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
984786,OWA,000000-00-0,,50,GALLON(S),WASTE OIL,YES,50,GALLON(S)
984787,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984789,GAS,000000-00-0,,5,GALLON(S),GASOLINE,YES,5,GALLON(S)
984791,ODS,000000-00-0,,3,GALLON(S),OIL: DIESEL,YES,3,GALLON(S)
984792,FCL,007705-08-0,,33250,POUND(S),FERRIC CHLORIDE,NO,,
984792,FEC,007758-94-3,,5500,POUND(S),FERROUS CHLORIDE,NO,,
984793,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
984794,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
984795,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,NO,,
984796,ODS,000000-00-0,,5,GALLON(S),OIL: DIESEL,YES,5,GALLON(S)
984797,BTD,000000-00-0,,0,UNKNOWN AMOUNT,"1,4-BUTYNEDIOL",NO,,
984797,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
984797,XLX,000000-00-0,,0,UNKNOWN AMOUNT,"XYLENE (O-, M-, P-, & MIXTURES)",NO,,
984797,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDES,NO,,
984797,NTM,000091-20-3,,0,UNKNOWN AMOUNT,NAPHTHALENE,NO,,
984798,NCC,000000-00-0,,252,POUND(S),NON ANHYDROUS AMMONIA,NO,,
984799,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984801,ODS,000000-00-0,,25,GALLON(S),OIL: DIESEL,NO,,
984801,GAS,000000-00-0,,0.9,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
984802,OTH,000000-00-0,,2,QUART(S),OILY WATER,YES,2,QUART(S)
984803,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984804,AMA,007664-41-7,,8000,POUND(S),"AMMONIA, ANHYDROUS",NO,,
984805,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VINYL CHLORIDE MONIMOR,NO,,
984806,ODS,000000-00-0,,1,OUNCE(S),OIL: DIESEL,YES,1,OUNCE(S)
984807,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (RESIDUE OF  PETROLEUM LIQUID OIL),YES,0,UNKNOWN AMOUNT
984807,PCB,000000-00-0,,700,PART(S) PER MILLION,POLYCHLORINATED BIPHENYLS,YES,700,PART(S) PER MILLION
984808,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
984809,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984811,CCB,000075-20-7,,0,UNKNOWN AMOUNT,CALCIUM CARBIDE,NO,,
984812,CDN,000057-74-9,,0,UNKNOWN AMOUNT,CHLORDANE,NO,0,UNKNOWN AMOUNT
984813,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,UNKNOWN,0,UNKNOWN AMOUNT
984814,UNK,000000-00-0,,200,POUND(S),UNKNOWN MATERIAL,YES,200,POUND(S)
984815,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984816,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984818,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984819,OTH,000000-00-0,,0.5,QUART(S),VACUUM GAS OIL,YES,0.5,QUART(S)
984820,NCC,000000-00-0,,200,LITER(S),SOOT,YES,200,LITER(S)
984821,OHY,000000-00-0,,3,GALLON(S),HYDRAULIC OIL,NO,,
984822,OTH,000000-00-0,,100,GALLON(S),INSULATING OIL,NO,,
984824,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
984825,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL,NO,,
984826,PRP,000000-00-0,,500,GALLON(S),PROPANE,NO,,
984828,AMA,007664-41-7,,30,POUND(S),"AMMONIA, ANHYDROUS",NO,,
984829,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
984830,OTH,000000-00-0,,0.367,GALLON(S),OTHER OIL,YES,0.367,GALLON(S)
984831,ODS,000000-00-0,,135,GALLON(S),OIL: DIESEL,YES,100,GALLON(S)
984832,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984833,NCC,000000-00-0,,9859,GALLON(S),SYRUP,NO,,
984834,ODS,000000-00-0,,511,GALLON(S),OIL: DIESEL,NO,,
984835,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
984837,EAL,000000-00-0,,0,UNKNOWN AMOUNT,ETHYL ALCOHOL,NO,,
984838,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
984839,OHY,000000-00-0,,7,GALLON(S),HYDRAULIC OIL,YES,7,GALLON(S)
984840,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
984840,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
984840,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
984841,OTH,000000-00-0,,1,QUART(S),DIELECTRIC FLUID,YES,1,QUART(S)
984842,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984843,ODS,000000-00-0,,32,OUNCE(S),OIL: DIESEL,NO,,
984844,SXX,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR (MOLTEN),NO,,
984845,ODS,000000-00-0,,0.5,GALLON(S),OIL: DIESEL,YES,0.5,GALLON(S)
984846,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
984846,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
984846,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VOC'S,NO,,
984846,BDI,000000-00-0,,0,UNKNOWN AMOUNT,"1,3 BUTADIENE",NO,,
984846,BNZ,000071-43-2,,0,UNKNOWN AMOUNT,BENZENE,NO,,
984846,CMO,000000-00-0,,0,UNKNOWN AMOUNT,CARBON MONOXIDE,NO,,
984846,HDS,007783-06-4,,0,UNKNOWN AMOUNT,HYDROGEN SULFIDE,NO,,
984847,OIL,000000-00-0,,2,QUART(S),OIL: CRUDE AND PRODUCED WATER MIXTURE,YES,1,QUART(S)
984848,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
984849,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
984849,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,UNKNOWN,0,UNKNOWN AMOUNT
984850,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
984852,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
984853,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
984855,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ASBESTOS,NO,,
984857,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
984858,OMN,000000-00-0,,35,GALLON(S),"OIL, MISC: MINERAL",YES,30,GALLON(S)
984860,NCC,000000-00-0,,2500,GALLON(S),WASTE WATER,YES,2500,GALLON(S)
984862,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
984863,NCC,000000-00-0,,30,GALLON(S),"UN3264, CORROSIVE LIQUID, ACIDIC",UNKNOWN,0,UNKNOWN AMOUNT
984865,GAS,000000-00-0,,25,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
984866,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984867,NCC,000000-00-0,,0,UNKNOWN AMOUNT,RAW SEWAGE,NO,,
984867,NCC,000000-00-0,,0,UNKNOWN AMOUNT,GREY WATER,NO,,
984868,OMT,000000-00-0,,1,PINT(S),"OIL, MISC: MOTOR",NO,,
984869,NCC,000000-00-0,,20,POUND(S),K061; HAZARDOUS MATERIALS,NO,,
984870,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
984871,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERY ACID,UNKNOWN,0,UNKNOWN AMOUNT
984871,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERY ACID FUMES,NO,,
984873,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL (TOXIC ODOR),NO,,
984874,ODS,000000-00-0,,40,GALLON(S),OIL: DIESEL,YES,40,GALLON(S)
984876,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,YES,0,UNKNOWN AMOUNT
984877,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
984878,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
984879,OTH,000000-00-0,,0.145,GALLON(S),OILY WATER,YES,0.145,GALLON(S)
984880,OTH,000000-00-0,,0,UNKNOWN AMOUNT,OTHER OIL (PRODUCED WATER),YES,0,UNKNOWN AMOUNT
984881,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984882,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
984885,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984886,OLB,000000-00-0,,2,OUNCE(S),"OIL, MISC: LUBRICATING",YES,2,OUNCE(S)
984887,BSS,000000-00-0,,0.5,GALLON(S),BILGE SLOPS,YES,0.5,GALLON(S)
984888,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
984889,NCC,000000-00-0,,0,UNKNOWN AMOUNT,AMMONIA,NO,,
984890,OUN,000000-00-0,,820,BARREL(S),UNKNOWN OIL,YES,820,BARREL(S)
984891,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,YES,5,GALLON(S)
984894,OTH,000000-00-0,,5,GALLON(S),WASTE ENGINE OIL,YES,5,GALLON(S)
984896,OWA,000000-00-0,,6,GALLON(S),WASTE OIL,YES,5,GALLON(S)
984897,OTH,000000-00-0,,0.00001,GALLON(S),CONDENSATE,YES,0.00001,GALLON(S)
984898,OLB,000000-00-0,,10,GALLON(S),"OIL, MISC: LUBRICATING",YES,10,GALLON(S)
984899,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
984900,ODS,000000-00-0,,400,GALLON(S),OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
984902,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
984902,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
984902,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
984903,OTH,000000-00-0,,80,GALLON(S),OIL BASED MATERIAL,NO,,
984904,OLB,000000-00-0,,3,GALLON(S),"OIL, MISC: LUBRICATING",NO,,
984905,OIL,000000-00-0,,5,BARREL(S),OIL: CRUDE,YES,5,BARREL(S)
984906,OIL,000000-00-0,,0.5,GALLON(S),OIL: CRUDE,YES,0.5,GALLON(S)
984907,JPE,000000-00-0,,10,GALLON(S),JET FUEL: JP-8,YES,10,GALLON(S)
984908,JPE,000000-00-0,,10,GALLON(S),JET FUEL: JP-8,YES,0,UNKNOWN AMOUNT
984909,OMT,000000-00-0,,5,GALLON(S),"OIL, MISC: MOTOR",NO,,
984909,ODS,000000-00-0,,60,GALLON(S),OIL: DIESEL,NO,,
984910,NCC,000000-00-0,,40000,GALLON(S),RAW SEWAGE,YES,40000,GALLON(S)
984910,OUN,000000-00-0,,0,UNKNOWN AMOUNT,TAR MATERIAL,YES,0,UNKNOWN AMOUNT
984911,NCC,000000-00-0,,0,UNKNOWN AMOUNT,"TIRES, PROPANE TANKS, MOTOR HOME",NO,,
984912,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
984913,OTW,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 2",NO,,
984914,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VARIOUS HAZARDOUS SUBSTANCES,NO,,
984915,NCC,000000-00-0,,252,POUND(S),NON-ANHYDROUS AMMONIA,NO,,
984916,NCC,000000-00-0,,0,UNKNOWN AMOUNT,ACRYLIC POLY OL,NO,,
984916,NCC,000000-00-0,,0,UNKNOWN AMOUNT,EPOXY RESIN,NO,,
984916,MTT,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ACETATE,NO,,
984916,NCC,000000-00-0,,0,UNKNOWN AMOUNT,XYLENE,NO,,
984916,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CLYCOL ETHER ACETATE,NO,,
984916,MIK,000000-00-0,,0,UNKNOWN AMOUNT,METHYL ISOBUTYL KETONE,NO,,
984916,NCT,000000-00-0,,0,UNKNOWN AMOUNT,NAPHTHA: COAL TAR,NO,,
984917,OTH,000000-00-0,,0,UNKNOWN AMOUNT,COOKING OIL,UNKNOWN,0,UNKNOWN AMOUNT
984918,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984919,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
984920,ODS,000000-00-0,,80,GALLON(S),OIL: DIESEL,NO,,
984921,ODS,000000-00-0,,1,OUNCE(S),OIL: DIESEL,YES,1,OUNCE(S)
984922,OTH,000000-00-0,,1,CUP(S),GEAR OIL,YES,1,CUP(S)
984923,OHY,000000-00-0,,0.5,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
984924,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984925,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
984927,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
984928,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
984929,NCC,000000-00-0,,5,GALLON(S),CALCINED PETROLEUM COKE,YES,5,GALLON(S)
984930,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984931,ODS,000000-00-0,,50,GALLON(S),OIL: DIESEL,NO,,
984932,NCC,000000-00-0,,5,GALLON(S),SEWAGE,YES,5,GALLON(S)
984933,ODS,000000-00-0,,0.25,GALLON(S),OIL: DIESEL,YES,0.25,GALLON(S)
984934,NCC,000000-00-0,,0,UNKNOWN AMOUNT,HOUSEHOLD HAZARDOUS MATERIALS,YES,0,UNKNOWN AMOUNT
984935,OMN,000000-00-0,,2,GALLON(S),"OIL, MISC: MINERAL",YES,0.5,GALLON(S)
984936,OHY,000000-00-0,,5,GALLON(S),HYDRAULIC OIL,NO,,
984937,EGL,000107-21-1,,0.5,GALLON(S),ETHYLENE GLYCOL,NO,,
984938,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,NO,,
984939,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
984939,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
984940,OUN,000000-00-0,,20,GALLON(S),UNKNOWN OIL,NO,,
984940,PCB,000000-00-0,,33300,PART(S) PER MILLION,POLYCHLORINATED BIPHENYLS,NO,,
984940,NCC,000000-00-0,,38000,PART(S) PER MILLION,TETRACHLOROETHENE,NO,,
984940,NCC,000000-00-0,,600,PART(S) PER MILLION,LEAD,NO,,
984940,TCL,000079-01-6,,12000,PART(S) PER MILLION,TRICHLOROETHYLENE,NO,,
984940,XLX,000000-00-0,,220,PART(S) PER MILLION,"XYLENE (O-, M-, P-, & MIXTURES)",NO,,
984942,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
984943,OMN,000000-00-0,,30,GALLON(S),"OIL, MISC: MINERAL",NO,,
984945,ODS,000000-00-0,,2,CUP(S),OIL: DIESEL,YES,2,CUP(S)
984947,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
984948,HDS,007783-06-4,,100,POUND(S),HYDROGEN SULFIDE,NO,,
984949,EGL,000107-21-1,,1.5,GALLON(S),ETHYLENE GLYCOL,NO,,
984951,OIL,000000-00-0,,180,BARREL(S),OIL: CRUDE,NO,,
984952,GAS,000000-00-0,,44,OUNCE(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
984953,NCC,000000-00-0,,1570,PART(S) PER MILLION,LEAD,NO,,
984953,NCC,000000-00-0,,27,PART(S) PER MILLION,MANGNESE,NO,,
984953,NCC,000000-00-0,,21,PART(S) PER MILLION,CHROMIUM,NO,,
984954,OTH,000000-00-0,,2,BARREL(S),POLYMER,NO,,
984955,NCC,000000-00-0,,40,GALLON(S),ASPHALT RELEASE AGENT BY ZEP,NO,,
984956,NCC,000000-00-0,,100,POUND(S),CLAY POWDER,NO,,
984957,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
984958,OUN,000000-00-0,,1,GALLON(S),UNKNOWN OIL,YES,1,GALLON(S)
984959,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,GALLON(S)
984960,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,NO,,
984962,ODS,000000-00-0,,2,OUNCE(S),OIL: DIESEL,UNKNOWN,2,OUNCE(S)
984963,ACT,000067-64-1,,0,UNKNOWN AMOUNT,ACETONE,NO,,
984964,NCC,000000-00-0,,0,UNKNOWN AMOUNT,COPPER WIRE AND INSULATION,NO,,
984966,NCC,000000-00-0,,5,GALLON(S),RAW SEWAGE,YES,5,GALLON(S)
984967,OMN,000000-00-0,,80,GALLON(S),"OIL, MISC: MINERAL",YES,50,GALLON(S)
984968,OTH,000000-00-0,,0,OUNCE(S),OTHER OIL (LNAPL),YES,6,OUNCE(S)
984973,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,0.5,GALLON(S)
984974,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
