SEQNOS,CHRIS_CODE,CAS_NUMBER,UN_NUMBER,AMOUNT_OF_MATERIAL,UNIT_OF_MEASURE,NAME_OF_MATERIAL,IF_REACHED_WATER,AMOUNT_IN_WATER,UNIT_OF_MEASURE_REACH_WATER
951731,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",YES,0,UNKNOWN AMOUNT
951732,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
951732,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",UNKNOWN,0,UNKNOWN AMOUNT
951733,NCC,000000-00-0,,0,UNKNOWN AMOUNT,WHITE PAINT,YES,0,UNKNOWN AMOUNT
951734,OIL,000000-00-0,,1,BARREL(S),OIL: CRUDE,NO,,
951735,OIL,000000-00-0,,1.45,GALLON(S),OIL: CRUDE,YES,1.45,GALLON(S)
951737,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
951738,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,GALLON(S)
951739,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951740,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951741,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951743,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951744,EGL,000107-21-1,,0,UNKNOWN AMOUNT,ETHYLENE GLYCOL,YES,0,UNKNOWN AMOUNT
951746,OTH,000000-00-0,,0.1188,GALLON(S),CONDENSATE,YES,0.1188,GALLON(S)
951747,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
951748,OLB,000000-00-0,,77,GALLON(S),"OIL, MISC: LUBRICATING",UNKNOWN,0,UNKNOWN AMOUNT
951749,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
951750,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951751,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951752,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951753,OHY,000000-00-0,,30,GALLON(S),HYDRAULIC OIL,NO,,
951754,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
951755,GAS,000000-00-0,,20,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),NO,,
951756,ODS,000000-00-0,,35,GALLON(S),DIESEL FUEL,YES,20,GALLON(S)
951757,OUN,000000-00-0,,0.5,PINT(S),UNKNOWN OIL,YES,0.5,PINT(S)
951758,UNK,000000-00-0,,0.00052,GALLON(S),UNKNOWN MATERIAL,YES,0.00052,GALLON(S)
951759,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951760,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
951761,OLB,000000-00-0,,21,DROP(S),"OIL, MISC: LUBRICATING",YES,21,DROP(S)
951763,MTH,000000-00-0,,0,UNKNOWN AMOUNT,METHANE,NO,,
951764,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
951764,TOL,000108-88-3,,0,UNKNOWN AMOUNT,TOLUENE,NO,,
951764,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PHENYL ISOCYANATE,NO,,
951766,OTH,000000-00-0,,0.5,TEASPOON(S),BUNKER OIL,YES,0.5,TEASPOON(S)
951767,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951768,OTH,000000-00-0,,5,GALLON(S),TURBINE OIL,NO,,
951771,OTF,000000-00-0,,20,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
951771,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
951772,NCC,000000-00-0,,100,TON(S),COAL,NO,,
951773,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN OXIDE,NO,,
951773,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
951774,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
951775,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
951776,GAS,000000-00-0,,1,QUART(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1,QUART(S)
951778,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,UNKNOWN,0,UNKNOWN AMOUNT
951779,ODS,000000-00-0,,1,PINT(S),OIL: DIESEL,YES,1,PINT(S)
951780,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
951783,RAM,000000-00-0,,0,CURIE(S),RADIOACTIVE MATERIAL,NO,,
951785,NCD,000000-00-0,,0,UNKNOWN AMOUNT,NITRIC ACID (70% OR LESS),YES,0,UNKNOWN AMOUNT
951786,VCM,000075-01-4,,180,POUND(S),VINYL CHLORIDE,NO,,
951787,ODS,000000-00-0,,1,GALLON(S),OIL: DIESEL,YES,1,GALLON(S)
951788,NCC,000000-00-0,,300,GALLON(S),SEWAGE,NO,,
951789,OTH,000000-00-0,,1,GALLON(S),OTHER OIL (LIGHT CYCLE OIL),YES,1,CUP(S)
951790,OMN,000000-00-0,,15,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
951792,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
951792,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
951793,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951794,OTD,000000-00-0,,30,GALLON(S),"OIL, FUEL: NO. 2-D",YES,10,GALLON(S)
951795,OHY,000000-00-0,,10,GALLON(S),HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
951797,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
951798,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951799,RAM,000000-00-0,,64.75,OTHER,RADIOACTIVE MATERIAL,NO,,
951800,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,YES,0,UNKNOWN AMOUNT
951801,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951802,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),UNKNOWN,0,UNKNOWN AMOUNT
951803,OIL,000000-00-0,,0.5,GALLON(S),OIL: CRUDE,YES,0.5,GALLON(S)
951805,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951807,OTH,000000-00-0,,10,GALLON(S),OTHER OIL (DIESEL AND HYDRAULIC OIL),NO,,
951808,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
951809,OHY,000000-00-0,,60,GALLON(S),HYDRAULIC OIL,NO,,
951810,AMA,007664-41-7,,250,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
951811,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951812,OOD,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, FUEL: NO. 1-D",NO,,
951812,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,NO,,
951813,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SPENT POT LINER,NO,,
951814,OTH,000000-00-0,,1,GALLON(S),OTHER OIL (CONDENSATE),YES,1,GALLON(S)
951816,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,YES,1,QUART(S)
951819,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951820,OIL,000000-00-0,,11.35,GALLON(S),OIL: CRUDE,YES,11.35,GALLON(S)
951821,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
951822,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951823,OHY,000000-00-0,,23,GALLON(S),HYDRAULIC OIL,NO,,
951824,BSS,000000-00-0,,0,UNKNOWN AMOUNT,BILGE SLOPS,YES,0,UNKNOWN AMOUNT
951825,SFA,007664-93-9,,1200,GALLON(S),SULFURIC ACID,NO,,
951826,NCC,000000-00-0,,180,GALLON(S),POTASSIUM ACETATE,UNKNOWN,0,UNKNOWN AMOUNT
951828,SHD,001310-73-2,,0,UNKNOWN AMOUNT,SODIUM HYDROXIDE,NO,,
951829,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951831,OHY,000000-00-0,,0,UNKNOWN AMOUNT,HYDRAULIC OIL,YES,0,UNKNOWN AMOUNT
951832,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951833,BUT,000000-00-0,,10,POUND(S),3.4 DICHLORAL BUTANE,NO,,
951834,VCM,000075-01-4,,0,UNKNOWN AMOUNT,VINYL CHLORIDE,NO,,
951835,AMA,007664-41-7,,800,GALLON(S),"AMMONIA, ANHYDROUS",NO,,
951836,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERY ACID,YES,0,UNKNOWN AMOUNT
951836,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
951837,KRS,000000-00-0,,0,UNKNOWN AMOUNT,KEROSENE,NO,,
951838,OOD,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 1-D",NO,,
951840,OOD,000000-00-0,,1,QUART(S),"OIL, FUEL: NO. 1-D",YES,1,QUART(S)
951841,OMN,000000-00-0,,10,GALLON(S),"OIL, MISC: MINERAL",NO,,
951843,NCC,000000-00-0,,0,UNKNOWN AMOUNT,VARIOUS CHEMICALS,NO,,
951844,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951845,OMN,000000-00-0,,66.5,GALLON(S),"OIL, MISC: MINERAL",NO,,
951846,OIL,000000-00-0,,38.22,GALLON(S),OIL: CRUDE,YES,38.22,GALLON(S)
951847,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951848,ODS,000000-00-0,,30,GALLON(S),OIL: DIESEL,NO,,
951849,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",YES,0,UNKNOWN AMOUNT
951850,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951852,EGL,000107-21-1,,30000,POUND(S),MONO-ETHYLENE GLYCOL,YES,30000,POUND(S)
951854,JPE,000000-00-0,,0,UNKNOWN AMOUNT,JET FUEL: JP-8,UNKNOWN,0,UNKNOWN AMOUNT
951855,GAS,000000-00-0,,11,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,3,GALLON(S)
951858,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
951858,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
951859,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,YES,0,UNKNOWN AMOUNT
951860,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951862,OTH,000000-00-0,,25,GALLON(S),PEANUT OIL,YES,20,GALLON(S)
951865,OWA,000000-00-0,,0,UNKNOWN AMOUNT,WASTE OIL,YES,0,UNKNOWN AMOUNT
951866,OMN,000000-00-0,,16,GALLON(S),"OIL, MISC: MINERAL",UNKNOWN,0,UNKNOWN AMOUNT
951869,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
951870,GAS,000000-00-0,,1.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,1.5,GALLON(S)
951872,NCC,000000-00-0,,110,GALLON(S),COAL TAR PITCH,NO,,
951873,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
951874,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
951875,ODS,000000-00-0,,1,PINT(S),OIL: DIESEL,YES,1,PINT(S)
951876,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
951877,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951878,NCC,000000-00-0,,0,UNKNOWN AMOUNT,SEWAGE,YES,0,UNKNOWN AMOUNT
951879,HCL,007647-01-0,,10000,GALLON(S),HYDROCHLORIC ACID,NO,,
951880,JPE,000000-00-0,,50,GALLON(S),JET FUEL: JP-8,NO,,
951881,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951882,BDI,000000-00-0,,100,POUND(S),BUTADIENE,NO,,
951883,OIL,000000-00-0,,0,UNKNOWN AMOUNT,OIL: CRUDE,YES,0,UNKNOWN AMOUNT
951885,OHY,000000-00-0,,1,GALLON(S),HYDRAULIC OIL,YES,1,GALLON(S)
951886,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951888,MAR,000000-00-0,,1,EACH,DELCO 08-041514,YES,1,EACH
951889,MAR,000000-00-0,,1,EACH,DELCO 08-031796,YES,1,EACH
951890,MAR,000000-00-0,,1,EACH,DELCO 08-041290,YES,1,EACH
951891,MAR,000000-00-0,,1,EACH,DELCO 08-041236,YES,1,EACH
951892,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951894,ODS,000000-00-0,,2,CUP(S),OIL: DIESEL,YES,2,CUP(S)
951895,SHD,001310-73-2,,1100,GALLON(S),SODIUM HYDROXIDE,YES,1100,GALLON(S)
951896,SFD,000000-00-0,,0,UNKNOWN AMOUNT,SULFUR DIOXIDE,NO,,
951897,JPV,000000-00-0,,0,UNKNOWN AMOUNT,"JET FUEL: JP-5 (KEROSENE, HEAVY)",YES,0,UNKNOWN AMOUNT
951898,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951899,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
951901,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES (FREON),NO,,
951902,OSX,000000-00-0,,2,GALLON(S),"OIL, FUEL: NO. 6",YES,2,GALLON(S)
951904,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
951905,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
951906,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
951907,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
951908,NTO,000000-00-0,,0,UNKNOWN AMOUNT,NITROUS OXIDE,NO,,
951908,NCC,000000-00-0,,0,UNKNOWN AMOUNT,NITROGEN DIOXIDE,NO,,
951910,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951911,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951913,ODS,000000-00-0,,2000,GALLON(S),OIL: DIESEL,NO,,
951914,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
951915,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951916,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
951918,OIL,000000-00-0,,1.9,GALLON(S),OIL: CRUDE,YES,1.9,GALLON(S)
951922,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
951923,NCC,000000-00-0,,15,GALLON(S),SUGAR,NO,,
951924,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951925,OMN,000000-00-0,,100,GALLON(S),"OIL, MISC: MINERAL",YES,100,GALLON(S)
951925,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,UNKNOWN,0,UNKNOWN AMOUNT
951926,OTF,000000-00-0,,2,GALLON(S),"OIL, MISC: TRANSFORMER",YES,0,UNKNOWN AMOUNT
951926,PCB,000000-00-0,,0,UNKNOWN AMOUNT,POLYCHLORINATED BIPHENYLS,YES,0,UNKNOWN AMOUNT
951927,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951930,HFS,000000-00-0,,100,GALLON(S),HYDROFLUOROSILICIC ACID (25% OR,YES,100,GALLON(S)
951931,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951932,NCC,000000-00-0,,500,EACH,TIRES,NO,,
951933,OMT,000000-00-0,,50,GALLON(S),"OIL, MISC: MOTOR",NO,,
951934,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951935,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951939,OTD,000000-00-0,,1000,GALLON(S),"OIL, FUEL: NO. 2-D",NO,,
951943,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951945,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
951946,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
951947,ODS,000000-00-0,,1,QUART(S),OIL: DIESEL,YES,1,QUART(S)
951948,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
951949,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951950,HCL,007647-01-0,,5,GALLON(S),HYDROCHLORIC ACID,NO,,
951950,SHP,000000-00-0,,10,GALLON(S),SODIUM HYPOCHLORITE (15% OR LESS,NO,,
951951,OMN,000000-00-0,,5,GALLON(S),"OIL, MISC: MINERAL",NO,,
951953,OMT,000000-00-0,,125,GALLON(S),"OIL, MISC: MOTOR",NO,,
951955,MCR,007439-97-6,,2,TEASPOON(S),MERCURY,NO,,
951956,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951957,GAS,000000-00-0,,0.5,GALLON(S),GASOLINE: AUTOMOTIVE (UNLEADED),YES,0.5,GALLON(S)
951959,ODS,000000-00-0,,20,GALLON(S),OIL: DIESEL,YES,20,GALLON(S)
951960,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951961,NCC,000000-00-0,,2,GALLON(S),DIE-ELECTRIC FLUID,UNKNOWN,2,GALLON(S)
951963,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951964,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951965,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951967,NCC,000000-00-0,,35,GALLON(S),PETRASWEET,NO,,
951967,NCC,000000-00-0,,9,POUND(S),METHANOL,NO,,
951967,NCC,000000-00-0,,55,GALLON(S),NON DOT REGULATED SOLID(DIRT AND PETASWEET),NO,,
951970,GAS,000000-00-0,,0,UNKNOWN AMOUNT,GASOLINE: AUTOMOTIVE (UNLEADED),YES,0,UNKNOWN AMOUNT
951971,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
951971,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
951972,TDA,000000-00-0,,45,POUND(S),TOLUENEDIAMINE,NO,,
951973,OHY,000000-00-0,,1,QUART(S),HYDRAULIC OIL,NO,,
951979,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
951980,NCC,000000-00-0,,0,UNKNOWN AMOUNT,PAINT OVERSPRAY,NO,,
951981,NCC,000000-00-0,,0,UNKNOWN AMOUNT,TAR BOTTOMS,YES,0,UNKNOWN AMOUNT
951982,ODS,000000-00-0,,100,GALLON(S),OIL: DIESEL,NO,,
951983,OIL,000000-00-0,,1,PINT(S),OIL: CRUDE,YES,1,PINT(S)
951984,OSX,000000-00-0,,1,GALLON(S),"OIL, FUEL: NO. 6",YES,2,QUART(S)
951985,NCC,000000-00-0,,100,GALLON(S),RAW SEWAGE,YES,0,UNKNOWN AMOUNT
951986,OLB,000000-00-0,,25,DROP(S),"OIL, MISC: LUBRICATING",YES,25,DROP(S)
951987,OIL,000000-00-0,,4,BARREL(S),OIL: CRUDE,YES,4,BARREL(S)
951988,NCC,000000-00-0,,0,UNKNOWN AMOUNT,UN 2874 POISON MATERIAL,NO,,
951989,NCC,000000-00-0,,1,POUND(S),BAUXITE ORE,NO,,
951990,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951991,OMT,000000-00-0,,1,QUART(S),"OIL, MISC: MOTOR",YES,1,QUART(S)
951992,ODS,000000-00-0,,10,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
951994,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951995,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
951996,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
951997,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
951998,ODS,000000-00-0,,55,GALLON(S),OIL: DIESEL,YES,10,GALLON(S)
951999,AMA,007664-41-7,,50,POUND(S),"AMMONIA, ANHYDROUS",NO,,
952000,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
952001,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
952001,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
952002,OTH,000000-00-0,,15,GALLON(S),SOAPY OIL WATER MIXTURE,YES,15,GALLON(S)
952004,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
952005,HDZ,000000-00-0,,4,GALLON(S),HYDRAZINE,NO,,
952006,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
952007,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
952009,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
952013,OMT,000000-00-0,,0,UNKNOWN AMOUNT,"OIL, MISC: MOTOR",NO,,
952013,RFG,000000-00-0,,0,UNKNOWN AMOUNT,REFRIGERANT GASES,NO,,
952014,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
952015,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,NO,,
952016,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
952017,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,NO,,
952018,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,YES,0,UNKNOWN AMOUNT
952018,NCC,000000-00-0,,0,UNKNOWN AMOUNT,CULLET WATER,YES,0,UNKNOWN AMOUNT
952019,OLB,000000-00-0,,50,DROP(S),"OIL, MISC: LUBRICATING",YES,50,DROP(S)
952021,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,YES,0,UNKNOWN AMOUNT
952022,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
952023,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,NO,,
952023,NCC,000000-00-0,,0,UNKNOWN AMOUNT,BATTERY ACID,NO,,
952024,ODS,000000-00-0,,2,GALLON(S),OIL: DIESEL,YES,2,GALLON(S)
952027,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
952030,ODS,000000-00-0,,1,QUART(S),OIL: DIESEL,NO,,
952031,ODS,000000-00-0,,0,UNKNOWN AMOUNT,OIL: DIESEL,UNKNOWN,0,UNKNOWN AMOUNT
952033,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
952034,UNK,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN MATERIAL,UNKNOWN,0,UNKNOWN AMOUNT
952035,ODS,000000-00-0,,125,GALLON(S),OIL: DIESEL,NO,,
952036,ONG,000000-00-0,,0,UNKNOWN AMOUNT,NATURAL GAS,NO,,
952038,ODS,000000-00-0,,2,CUP(S),OIL: DIESEL,YES,2,CUP(S)
952039,CLX,007782-50-5,,0,UNKNOWN AMOUNT,CHLORINE,NO,,
952040,MMC,000000-00-0,,0,UNKNOWN AMOUNT,METHYL MERCAPTAN,NO,,
952045,OUN,000000-00-0,,0,UNKNOWN AMOUNT,UNKNOWN OIL,YES,0,UNKNOWN AMOUNT
952046,AMA,007664-41-7,,0,UNKNOWN AMOUNT,"AMMONIA, ANHYDROUS",NO,,
952047,NCC,000000-00-0,,0,UNKNOWN AMOUNT,MOLASSES SYRUP OR SUGAR,YES,0,UNKNOWN AMOUNT
952048,OMT,000000-00-0,,6,GALLON(S),"OIL, MISC: MOTOR",NO,,
